ambigous_result,genre,name,no_result,origin
0.0,Pop,Felix Zindel,1.0,
0.0,Pop,Jörg Hofmann + Gäste,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",The 69ers,1.0,
0.0,Pop,Chocanille,1.0,
0.0,"Hip Hop, R'n'B",DJ Mood Honeymoon,1.0,
0.0,"Hip Hop, R'n'B",Ngoni,0.0,
,"Jazz, Blues, Soul",Jill Benz Combo,,United Kingdom
0.0,"Jazz, Blues, Soul",Jill Benz,1.0,
0.0,"Jazz, Blues, Soul",Alan Rogers,1.0,
0.0,"Jazz, Blues, Soul",Bruce Roberts,0.0,United States
0.0,"Jazz, Blues, Soul",Eddie Davis,0.0,
0.0,"Jazz, Blues, Soul",Erwin Gieshaber,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Micro Soul,1.0,
0.0,Pop,Stefanie Heinzmann,0.0,Switzerland
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Die Nerven,0.0,Germany
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Lyvten,0.0,
,"Rock, Indie, Punk, Heavy Metal, Gothic",Amy MacDonald,,United Kingdom
,"Rock, Indie, Punk, Heavy Metal, Gothic",Sigur Ros,,Iceland
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Edward Sharpe & The Magnetic Zeros,0.0,United States of America
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Dua Lipa,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Al Pride,0.0,Switzerland
0.0,Pop,Delia Mayer und die Kriminaltechnische Kapelle,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Kalàscima,0.0,Italy
0.0,"Hip Hop, R'n'B",MTV Haupstadt.Club,1.0,
0.0,"Hip Hop, R'n'B",DJs Ray Douglas,1.0,
1.0,"Hip Hop, R'n'B",A.S. One,1.0,
0.0,"Hip Hop, R'n'B",Teyst,1.0,
0.0,"Hip Hop, R'n'B",Sasch Waick,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Tobi,1.0,
,"Hip Hop, R'n'B",DJs Redwan,,Ghana
0.0,"Hip Hop, R'n'B",Mighty Children,1.0,
0.0,"Hip Hop, R'n'B",Enzout,1.0,
0.0,"Jazz, Blues, Soul",Dixie Company feat. Diane Davidson,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Züri hornt Konzertstafette,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJ Phil,0.0,
0.0,"Ragga, Reggae, African Music, Dancehall",La Kulebra,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Jolly Jackers,0.0,Hungary
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Anaemia,0.0,Russia
,"Rock, Indie, Punk, Heavy Metal, Gothic",Jaako Eino Kalevi,,Finland
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Braziliers,1.0,
,"Hip Hop, R'n'B",Skepta,,United Kingdom
0.0,"Hip Hop, R'n'B",Nimo,0.0,Japan
0.0,"Ragga, Reggae, African Music, Dancehall",Gil-B,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",Cort-S,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJs Odnan,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",Angel C,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Pino,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJ Emigrante,1.0,
0.0,"Hip Hop, R'n'B",DJs BF Money,1.0,
0.0,"Hip Hop, R'n'B",DJ Red Tom,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Jachini Brothers,1.0,
0.0,Pop,A-Live,0.0,
0.0,Pop,Alex Brügger,1.0,
0.0,Pop,Marija Simasek,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJ Rayos de Sol,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Save More Beautiful Days,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Pigeons on the Gate,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Pew Pew,1.0,
,Electronic,Novella,,United Kingdom
0.0,Electronic,Lord Kesseli & The Drums,1.0,
0.0,Electronic,Pinotnoir,1.0,
0.0,"Hip Hop, R'n'B",DJ Jesaya,1.0,
0.0,"Hip Hop, R'n'B",Break-Up DJ-Team,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",The Roaring Twenties,0.0,
0.0,Pop,Le Virage Dangereux,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Babalou,1.0,
0.0,Pop,Mistral,0.0,Netherlands
0.0,Pop,Dabu Fantastic,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Al-Berto & The Fried Bikinis,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Im Rahmen vom Maria Rocks the Schüür Before She Wants to Go to Heaven-Festival,1.0,
0.0,"Hip Hop, R'n'B",Soul Rebel Sound,1.0,
0.0,"Hip Hop, R'n'B",DJs Doobious,1.0,
0.0,"Hip Hop, R'n'B",DJs Platinum,1.0,
0.0,"Hip Hop, R'n'B",Rockay,1.0,
0.0,"Hip Hop, R'n'B",Warrior Sound,1.0,
0.0,"Hip Hop, R'n'B",Live: TBRW,1.0,
0.0,"Hip Hop, R'n'B",TNOG,1.0,
0.0,"Hip Hop, R'n'B",Ferrariboyz,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJ Fuego,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",O'Bistro,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Red Shamrock,1.0,
0.0,"Jazz, Blues, Soul",Max Manthis feat. Fränggi Gehrig,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",The Chikitas,0.0,Switzerland
0.0,Pop,Abba Dream,1.0,
0.0,Pop,Steve Clayton & Kat Baloun,1.0,
0.0,Pop,Kate Late & The Early Birds,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Kay Oz & The Mojo,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Patent Ochsner,0.0,Switzerland
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Live: Horizon Liquide,1.0,
1.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Deadverse,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Shady & The Vamp,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Dolphin Flight,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJs Bass Drum Bisou,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Der geile Amigo,1.0,
,Electronic,Ella Eyre,,United Kingdom
1.0,Electronic,GB),1.0,
,"Rock, Indie, Punk, Heavy Metal, Gothic",Shake Shake Go,,United Kingdom
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Emilie Zoe,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Lucky Bastards,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Berserker,0.0,Germany
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Exituz,1.0,
0.0,"Hip Hop, R'n'B",Moskito,0.0,
0.0,"Hip Hop, R'n'B",Morethan Flowers,1.0,
0.0,"Hip Hop, R'n'B",DJs Miles,1.0,
0.0,"Hip Hop, R'n'B",Kevin Youndso,1.0,
0.0,"Hip Hop, R'n'B",DJs Whitecut,1.0,
0.0,"Hip Hop, R'n'B",DJs Manza & Rumba,1.0,
0.0,"Hip Hop, R'n'B",Stereo & M'cy,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",Ash Money Xl,1.0,
0.0,"Hip Hop, R'n'B",DJs Busy Fingaz,1.0,
0.0,Pop,DJ Bröm Bröm,1.0,
0.0,Pop,Duplex Music,1.0,
0.0,Pop,Frank Roberscheuten & Co.,1.0,
0.0,Pop,Midlife Dixieland Jazzband,1.0,
,"Rock, Indie, Punk, Heavy Metal, Gothic",South Mountain,,Canada
0.0,Pop,Lina Button,1.0,
0.0,Pop,The Trembling Giants,1.0,
0.0,Pop,Todos Band,1.0,
0.0,Pop,Appenzeller Chor & Goran Kovacevic,1.0,
0.0,Pop,Frank Muschalle Trio feat. Tommi Harris & Stephan Holstein,1.0,
0.0,Pop,Jacko & The Washmachine,1.0,
0.0,Pop,Früchte des Zorns,1.0,
0.0,Pop,Jack Slammer,1.0,
0.0,Pop,Boogie Boys,0.0,United States of America
0.0,Pop,Zydeco Annie & Swamp Cats,1.0,
0.0,Pop,Denise Gordon,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Serafyn,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Turbo Audio Posse Soundsystem,1.0,
0.0,"Hip Hop, R'n'B",DJs Bad Yard,1.0,
0.0,"Hip Hop, R'n'B",High Pressa Sound,1.0,
1.0,"Hip Hop, R'n'B",Marcus Gram,1.0,
0.0,"Hip Hop, R'n'B",DJs J-Kay,1.0,
0.0,Pop,Caporicci,1.0,
0.0,"Hip Hop, R'n'B",DJs Cng,1.0,
0.0,"Hip Hop, R'n'B",DJ Noli-C,1.0,
0.0,Pop,Zaz,0.0,France
0.0,"Ragga, Reggae, African Music, Dancehall",DJ El Otro,1.0,
0.0,"Hip Hop, R'n'B",DJs Irresponsible,1.0,
0.0,"Hip Hop, R'n'B",M-Whizzy,1.0,
0.0,"Hip Hop, R'n'B",Hip Hop Ladies Light Edition,1.0,
0.0,"Hip Hop, R'n'B",DJ Alex Austin,1.0,
1.0,"Hip Hop, R'n'B",G-Style,1.0,
0.0,"Hip Hop, R'n'B",DOT,0.0,Japan
0.0,"Hip Hop, R'n'B",DJ O-Kay,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJ Casa,1.0,
0.0,Pop,King Pepe & Herwig the Engine,1.0,
0.0,Pop,Frank Powers,0.0,United States of America
0.0,Pop,Gartenkonzert,1.0,
0.0,Pop,Eleven 36,1.0,
0.0,Pop,Shade of Purple,1.0,
0.0,Pop,DJ Don Felipe,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Oscar and The Wolf,0.0,Belgium
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",The Inspector Cluzo,0.0,France
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Da Cruz,0.0,Switzerland
0.0,Pop,Mitternachtskonzert,1.0,
0.0,"Jazz, Blues, Soul",Jared La Casce,1.0,
0.0,"Jazz, Blues, Soul",Patric Sargent,1.0,
0.0,"Jazz, Blues, Soul",Mchael Fatum,1.0,
0.0,"Jazz, Blues, Soul",Tall Sam Crittenden,1.0,
0.0,"Jazz, Blues, Soul",Alden Harris McCoy,1.0,
0.0,"Jazz, Blues, Soul",Mike Big Red Harlem,1.0,
0.0,"Jazz, Blues, Soul",John Fonseca Fatum,1.0,
1.0,Pop,Red Queen,1.0,
0.0,Pop,Elkista,1.0,
1.0,Pop,Skafari,1.0,
0.0,Pop,YT,0.0,
0.0,Pop,May Day,0.0,Switzerland
0.0,Pop,Stef,0.0,
0.0,Pop,No Future u. a.,1.0,
0.0,"Hip Hop, R'n'B",Mad Kid,0.0,
0.0,"Hip Hop, R'n'B",DJs Clyde,1.0,
0.0,"Hip Hop, R'n'B",Dreamz,0.0,
0.0,"Hip Hop, R'n'B",J Temple,1.0,
0.0,"Hip Hop, R'n'B",DJ X-Stylez,1.0,
0.0,"Jazz, Blues, Soul",Izabella Effenberg,0.0,
0.0,"Jazz, Blues, Soul",Naoko Sakata,1.0,
0.0,"Jazz, Blues, Soul",Federica Michisanti,1.0,
0.0,"Jazz, Blues, Soul",Dorota Piotrowska,1.0,
0.0,"Jazz, Blues, Soul",Tommy Schneller,0.0,Germany
0.0,"Jazz, Blues, Soul",Pius Baschnagel Trio,1.0,
0.0,"Jazz, Blues, Soul",Pablo Miguez,1.0,
0.0,"Jazz, Blues, Soul",Eduardo Penz,1.0,
0.0,"Jazz, Blues, Soul",Pius Baschnagel,1.0,
0.0,"Hip Hop, R'n'B",DJ Elkaphone,1.0,
0.0,Pop,Boarding Pass,0.0,
0.0,Pop,Sunday Night Winner,1.0,
0.0,Pop,The Treatles,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Stephan Eicher,0.0,Switzerland
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Bastian Baker,0.0,Switzerland
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Bernie Constantin,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Christian Tschanz,0.0,
0.0,"Hip Hop, R'n'B",DJs Kronix,1.0,
0.0,"Hip Hop, R'n'B",BK Reel,1.0,
0.0,"Hip Hop, R'n'B",Panamasta,1.0,
0.0,Electronic,Stereo Act,1.0,
,"Jazz, Blues, Soul",Earth Wind & Fire Experience feat. the Al McKay Allstars,,United States
0.0,"Jazz, Blues, Soul",Albert McKay,1.0,
0.0,"Jazz, Blues, Soul",Devere Dukett,1.0,
0.0,"Jazz, Blues, Soul",Tim Owens,0.0,
0.0,"Jazz, Blues, Soul",Claude Woods,0.0,
0.0,"Jazz, Blues, Soul",Ben Dowling,0.0,
0.0,"Jazz, Blues, Soul",Dean Gant,1.0,
0.0,"Jazz, Blues, Soul",Openair,0.0,
0.0,Pop,Die fidelen Mölltaler,0.0,Austria
0.0,Pop,Gino Boys,1.0,
0.0,"Jazz, Blues, Soul",Budda Power Blues,0.0,
0.0,"Hip Hop, R'n'B",Nayce,1.0,
0.0,"Hip Hop, R'n'B",DJs Freekill,1.0,
,"Hip Hop, R'n'B",DJs Wood Nox,,Netherlands
0.0,"Ragga, Reggae, African Music, Dancehall",DJs Djane Elena,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",ND,0.0,Germany
0.0,"Hip Hop, R'n'B",DJs Rockit,1.0,
0.0,"Hip Hop, R'n'B",Le Wax,0.0,Switzerland
0.0,"Hip Hop, R'n'B",Pascalla,1.0,
0.0,"Hip Hop, R'n'B",Rena,0.0,Japan
1.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Motorbreath,1.0,
0.0,Pop,Pop nach 8,1.0,
0.0,Pop,DJ Sven May,1.0,
0.0,"Hip Hop, R'n'B",Laura Mvula,0.0,England
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Gibberish,1.0,
0.0,"Hip Hop, R'n'B",DJ Le Wax,1.0,
0.0,"Hip Hop, R'n'B",DJs Drimatik,1.0,
0.0,"Hip Hop, R'n'B",Matafesta,1.0,
0.0,"Hip Hop, R'n'B",Kev'One,1.0,
0.0,"Hip Hop, R'n'B",DJs Maximilian,1.0,
0.0,"Hip Hop, R'n'B",HSG,1.0,
0.0,"Hip Hop, R'n'B",Eveline,0.0,
0.0,"Hip Hop, R'n'B",DJs Mandala,1.0,
0.0,"Hip Hop, R'n'B",Favourite & Neocolor,1.0,
0.0,"Hip Hop, R'n'B",MC Syd,1.0,
0.0,"Hip Hop, R'n'B",Valea,1.0,
0.0,"Hip Hop, R'n'B",DJs Kalou,1.0,
0.0,"Hip Hop, R'n'B",Daam'Eezy,1.0,
0.0,"Hip Hop, R'n'B",DJs Madmadame,1.0,
0.0,"Hip Hop, R'n'B",Nadia Naas,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Vanadine,0.0,Switzerland
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Urs,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",The Hobos,0.0,Latvia
,Pop,Jozia,,South Africa
,Pop,The Corrs,,Ireland
0.0,"Jazz, Blues, Soul",Antonio Sanchez & Migration,1.0,
0.0,"Jazz, Blues, Soul",Controlling Ear Unit,1.0,
0.0,"Jazz, Blues, Soul",Antonio Sanchez,0.0,Spain
0.0,"Jazz, Blues, Soul",Seamus Blake,0.0,England
0.0,"Jazz, Blues, Soul",John Escreet,0.0,
0.0,"Jazz, Blues, Soul",Elm Quintet,1.0,
0.0,"Jazz, Blues, Soul",Philipp Ackermann,1.0,
0.0,"Jazz, Blues, Soul",Michael Jeup,1.0,
0.0,"Jazz, Blues, Soul",Mike Stern & Bill Evans Band,1.0,
0.0,"Jazz, Blues, Soul",Bryan Baker,0.0,
0.0,"Jazz, Blues, Soul",Colin Vallon Electro Group,1.0,
0.0,Pop,Leyla MyCalla,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Moes Anthill,1.0,
0.0,Pop,Ed Euromaus,1.0,
0.0,Pop,Clown Charly,1.0,
0.0,Pop,A-Wa,1.0,
0.0,Pop,Mbongwana Star 3somesisters,1.0,
0.0,Pop,Mrs Pilot,1.0,
1.0,Pop,Sinfonietta de Lausanne,1.0,
0.0,Pop,Bagdad Karaez,1.0,
0.0,"Hip Hop, R'n'B",Treesha feat. Denham Smith & Soulions,1.0,
,"Hip Hop, R'n'B",Julian Marley & The Uprising,,United Kingdom
1.0,"Hip Hop, R'n'B",Pedestrians,1.0,
0.0,"Jazz, Blues, Soul",Dave Feusi & The Groove Gang,1.0,
0.0,"Jazz, Blues, Soul",Dave Feusi,1.0,
1.0,"Jazz, Blues, Soul",Tim Kleinert,1.0,
0.0,"Jazz, Blues, Soul",Oliver Keller,0.0,Switzerland
0.0,"Jazz, Blues, Soul",Thomas Reinecke,1.0,
0.0,"Jazz, Blues, Soul",Christian Niederer,1.0,
0.0,"Hip Hop, R'n'B",DJs Faye,1.0,
0.0,"Hip Hop, R'n'B",KK Juice,1.0,
0.0,"Hip Hop, R'n'B",Punani Lova,1.0,
1.0,"Hip Hop, R'n'B",OB One,1.0,
,Pop,Sheer,,Israel
0.0,Pop,Shir Zehavy,1.0,
0.0,Pop,Lior Tzemach,1.0,
0.0,Pop,Dana Roth,1.0,
0.0,Pop,Yogev Gabay,1.0,
0.0,Pop,Alon Near,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Mister G.,1.0,
0.0,"Hip Hop, R'n'B",Live-Sax: R-Jazz,1.0,
0.0,"Hip Hop, R'n'B",DJs Jay Dee,1.0,
,Electronic,Blondage,,Denmark
0.0,"Jazz, Blues, Soul",Horace-Scope,1.0,
0.0,"Jazz, Blues, Soul",Steve Fishwick,1.0,
1.0,"Jazz, Blues, Soul",Osian Roberts,1.0,
0.0,"Jazz, Blues, Soul",Claus Raible,0.0,Germany
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Ab 40 Jahren,1.0,
0.0,Electronic,DJ Gianni Callipari,1.0,
0.0,Pop,Mansfield Tya,0.0,France
0.0,Pop,Aliose,1.0,
0.0,Pop,Abd Al Malik,0.0,France
0.0,Pop,Jas Crw,1.0,
0.0,Pop,Turbo Sans Visa,1.0,
0.0,Pop,Krismenn & Alem,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Notilus,1.0,
,"Rock, Indie, Punk, Heavy Metal, Gothic",Freddy Fudd Pucker,,New Zealand
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Oliver van den Miescher,1.0,
0.0,"Hip Hop, R'n'B",DJ Dr. Jones,1.0,
0.0,"Hip Hop, R'n'B",Source,0.0,Sweden
0.0,"Hip Hop, R'n'B",Patrick Gil,0.0,
0.0,"Hip Hop, R'n'B",Jay Dee,0.0,United States
0.0,"Hip Hop, R'n'B",T-Sa,1.0,
0.0,Electronic,Belasco,0.0,England
,Pop,Frances,,United Kingdom
,"Rock, Indie, Punk, Heavy Metal, Gothic",The Adolescents,,United States
,"Rock, Indie, Punk, Heavy Metal, Gothic",The Clowns,,Australia
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Han Sue Lee Tischhauser,1.0,
0.0,Pop,Liricas Analas,0.0,Switzerland
0.0,Pop,Delirious Mob Crew,1.0,
0.0,"Jazz, Blues, Soul",Jost-Traxel-Baschnagel,1.0,
0.0,"Jazz, Blues, Soul",Raphael Jost,0.0,
0.0,"Hip Hop, R'n'B",DJ The Dawn,1.0,
0.0,"Jazz, Blues, Soul",Make Plain,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Elueveitie,1.0,
1.0,"Rock, Indie, Punk, Heavy Metal, Gothic",J.C. Satan,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Promothee,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Sarah W. Papsun,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Carlos Nunez,0.0,Spain
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Happy Ol'McWeasel,0.0,
,"Rock, Indie, Punk, Heavy Metal, Gothic",Zappa plays Zappa,,United States
1.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Joe D'Urso,1.0,
,"Hip Hop, R'n'B",Asap Nast,,United States
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Andy,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Center Orion,1.0,
0.0,"Hip Hop, R'n'B",Cilia Hunch,0.0,
0.0,"Hip Hop, R'n'B",Fernanda Ramos,1.0,
0.0,"Hip Hop, R'n'B",Mariel Zambellis,1.0,
0.0,"Hip Hop, R'n'B",Carla Fellinger,1.0,
0.0,"Hip Hop, R'n'B",Claude Stucki,1.0,
0.0,"Hip Hop, R'n'B",Mo Meyer,1.0,
0.0,"Hip Hop, R'n'B",DJ Funky Mäsi,1.0,
0.0,"Hip Hop, R'n'B",Kay Cut,1.0,
0.0,"Hip Hop, R'n'B",Kronix,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Dukes of Harmony,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Swissfire,1.0,
0.0,"Hip Hop, R'n'B",Gentlemen & Ky-Mani Marley,1.0,
0.0,"Hip Hop, R'n'B",MTV Unplugged Special,1.0,
0.0,"Hip Hop, R'n'B",Collie Herb & The Mighty Roots,1.0,
0.0,"Hip Hop, R'n'B",Zion Step,1.0,
0.0,"Hip Hop, R'n'B",DJ Skeema,1.0,
0.0,"Hip Hop, R'n'B",Daddy Noc,1.0,
0.0,"Hip Hop, R'n'B",Roots Rocka Tribe,1.0,
0.0,"Hip Hop, R'n'B",Freedom Warrior,1.0,
0.0,"Hip Hop, R'n'B",Ever Living Spirit,1.0,
0.0,Pop,Dodo,0.0,Denmark
0.0,Pop,Anna Rossinelli,0.0,Switzerland
0.0,Pop,Blush,0.0,China
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Svenja,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJs Big Daddy,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",Da Professor,0.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJ Shala,1.0,
1.0,"Hip Hop, R'n'B",DJ Tiago,1.0,
0.0,Pop,Pascal Gamboi,1.0,
0.0,"Jazz, Blues, Soul",Thomas Fonnesbaek,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Electric Bazar Cie,0.0,France
0.0,"Hip Hop, R'n'B",Nemo,0.0,United States
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Les pelicans de la mort,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Baby Jail,0.0,Switzerland
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Die Specknockerln,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Rythme De Vie,1.0,
0.0,"Hip Hop, R'n'B",DJs Tommy Milfiger,1.0,
0.0,"Hip Hop, R'n'B",High Pressure Sound,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Steibrugg-Musikanten,1.0,
0.0,Pop,Lionel Friedli & Louis Schild,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Digger Barnes,0.0,
1.0,"Hip Hop, R'n'B",DJ Stimulus,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",The Two,0.0,Switzerland
0.0,"Jazz, Blues, Soul",Jay Beckenstein,0.0,United States of America
0.0,"Jazz, Blues, Soul",Tom Schuman,0.0,United States
0.0,"Jazz, Blues, Soul",Scott Ambush,0.0,United States
0.0,"Jazz, Blues, Soul",Julio Fernandez,0.0,
0.0,"Jazz, Blues, Soul",Lionel Cordew,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Songhoy Blues,0.0,
0.0,"Jazz, Blues, Soul",Iiro Rantala & Ulf Wakenius,1.0,
,"Jazz, Blues, Soul",Kenny Barron & Dave Holland,,United States
0.0,Electronic,Daughter,0.0,Japan
,Electronic,Hælos,,United Kingdom
,"Rock, Indie, Punk, Heavy Metal, Gothic",Sun Kil Moon feat. Steve Shelley,,United States
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Nicole Izobel Garcia,1.0,
0.0,Electronic,Jean-Michel Jarre,0.0,France
,"Jazz, Blues, Soul",Bill Evans & Mike Stern,,United States
0.0,"Hip Hop, R'n'B",DJ Dottore Mo,1.0,
0.0,"Jazz, Blues, Soul",Anthony Strong,0.0,
0.0,"Jazz, Blues, Soul",Alam Nathoo,0.0,
0.0,"Jazz, Blues, Soul",Dave Ohm,1.0,
0.0,"Jazz, Blues, Soul",Spencer Brown,0.0,
0.0,"Hip Hop, R'n'B",DJs Djerem,1.0,
0.0,"Hip Hop, R'n'B",Sven Morrin,1.0,
0.0,"Hip Hop, R'n'B",Milo,0.0,Italy
0.0,"Hip Hop, R'n'B",Loubak,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJ Qu'Erico,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJs Salvo Morello,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",John Jay Dixon,1.0,
1.0,"Ragga, Reggae, African Music, Dancehall",Dan!no,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",Algerii,1.0,
0.0,"Jazz, Blues, Soul",Gypsy Dynasty,1.0,
0.0,"Jazz, Blues, Soul",The Stanley Clarke Band,0.0,United States
1.0,"Jazz, Blues, Soul",Cameron Graves,1.0,
0.0,"Jazz, Blues, Soul",Beka Gochiashvili,1.0,
0.0,"Jazz, Blues, Soul",Michael Mitchell,0.0,
0.0,"Hip Hop, R'n'B",Mojo New Line,1.0,
0.0,"Hip Hop, R'n'B",Musikschule Laufental-Thierstein,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Tyte Stone,0.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Nitrones,1.0,
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",Painkiller,0.0,Spain
0.0,"Rock, Indie, Punk, Heavy Metal, Gothic",DJ Eagle Race,1.0,
0.0,"Hip Hop, R'n'B",DJs Boogie Mel B,1.0,
0.0,"Hip Hop, R'n'B",Grimm,0.0,Germany
1.0,"Rock, Indie, Punk, Heavy Metal, Gothic",The Dead Brothers,1.0,
0.0,"Hip Hop, R'n'B",DJs Xamo,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJ Carmine,1.0,
0.0,"Ragga, Reggae, African Music, Dancehall",DJ Galante,1.0,
0.0,Pop,Simly Red,1.0,
0.0,Pop,Pepe Lienhard Big Band,1.0,
0.0,Pop,Rashida Jones,1.0,
0.0,Pop,Sunny Levine,0.0,
0.0,Pop,Alfredo Rodriguez,0.0,Latin Continuum
0.0,"Hip Hop, R'n'B",Sonic Delusion,0.0,
0.0,"Jazz, Blues, Soul",Zigano Quartett,1.0,
0.0,"Hip Hop, R'n'B",DJs Mad Mike,1.0,
0.0,"Hip Hop, R'n'B",Sergio Araya,1.0,
