Adress,City,Latitude,Longitude,Venue
,Geneva,46.2,6.166667,Chancy
,Geneva,46.2,6.166667,Le chic
,Fully,46.133333,7.1,Le mephisto
,Rolle,46.457561,6.33803,Thatre de rolle
,Lausanne,46.533333,6.666667,"Les docks w/ vader, aborted"
,Vernier,46.2155,6.09803,Abarc
,Geneva,46.205841,6.1417,Cafe bizarrre
,Zürich,47.366667,8.55,Fluk revier
,Winterthur,47.494572,8.70775,Gaswerk kulturzentrum
,Winterthur,47.49853,8.73299,Welcome to sttropez  club sttropez
,Reinach,47.266667,8.183333,Glashaus club
,Chur,46.85,9.5,Suisse diagonale jazz in jazz klub chur
,Altstatten,47.383333,9.533333,Brauhaus
,Chiasso,45.833333,9.033333,Jazz festival chiasso
,Troistorrents,46.2374,6.85808,Tbar
,Vevey,46.45,6.85,La kavazik
,Lausanne,46.533333,6.666667,Centurion party
,Vevey,46.462145,6.84329,Rockinchair
,Lausanne,46.533333,6.666667,"Base bar w/ edesse, last breath for an addict"
,Meyrin,46.2276,6.078855,La centrale
,Lausanne,46.533333,6.666667,"Base bar w/ abstract reason, edesse"
,Avenches,46.880058,7.04078,Theatre du chateau
,Geneva,46.216579,6.147857,Mr pickwicks pub
,Geneva,46.2,6.166667,Krazy club
,Geneva,46.2,6.166667,Hall pitoeff
,Bienne,47.166667,7.25,"Club coupole, with live sax"
,Bern,46.916667,7.466667,Loft am theaterplatz
,Rubigen,46.910702,7.561109,Muehle hunziken
,Köniz,46.93536,7.41778,Erzbierschof
,Tavannes,47.216667,7.2,Le royal
,Schonried,46.5,7.283333,Grotte club
,Zürich,47.3762,8.519785,"Zukunft, punkt w nicholas live"
,Falera,46.818806,9.212855,La fermata
,Zürich,47.366667,8.55,Zueri rockt
,Schaffhausen,47.7,8.633333,Tabtap
,Zürich,47.366667,8.55,Crashkid
,Schaffhausen,47.7,8.633333,Tabtab
,Zürich,47.37706,8.53955,Gang club
,Baden,47.466667,8.3,Zudir
,Basel,47.566667,7.6,Duo at restaurant rhypark
,Aarau,47.383333,8.05,90 grad | cafe & lounge
,Basel,47.566667,7.6,Zer alte schmitti
,Aarau,47.394421,8.04142,Flosserplatz aarau
,Zürich,47.367347,8.550002,Pfingsweide
,Zizers,46.933333,9.566667,Fasnacht zizers
,St. gallen,47.426392,9.37371,Glam n sexy  club elephant
,Bellinzona,46.193481,9.02596,"Snack bar viale, viale stazione 18, 6500 bellinzona"
,Chiasso,45.833333,9.033333,Avec jacques schwartzbart
,Geneva,46.193933,6.143432,Salle communale de plainpalais
,Baden,47.466667,8.3,Royal one of a million festival
,Tesserete,46.066667,8.966667,Gufo notte
,Baden,47.466667,8.3,One of a million musikfestival baden
,Geneva,46.199978,6.148905,Cathedrale stpierre
,Zürich,47.366667,8.55,Komplex 457 w/dropkick murphys and frank turner
,Veyrier,46.183333,6.2,Antigel festival (eglise stmaurice)
,Geneva,46.2,6.166667,Victoria hall / sold out
,Geneva,46.210251,6.14033,Le pachinko
,Birsfelden,47.551547,7.623452,Theater roxy
,Baden,47.466667,8.3,Merkker <br> w/ sizarr
,Versoix,46.283333,6.166667,Cdl masquerade
,Perly,46.157318,6.09699,Marche des mattines
,Morges,46.509125,6.49572,Cauet sur scene
,Bern,46.916667,7.466667,Club bonsoir (fraktion tanz)
,Basel,47.56274,7.58922,Junges theater basel
,Basel,47.566667,7.6,Cafebar salon
,Kloten,47.45488,8.5876,Kongresszentrum schluefweg
,Zürich,47.366667,8.55,Langstars [duo]
,Zürich,47.378132,8.52692,Longstreet
,Oberrohrdorf,47.418121,8.316483,Schmudo outdoor chesslette
,Les acacias,46.196907,6.130327,Centre sportif de la queue darve
,Geneva,46.204755,6.141935,Brasserie des halles de lile
,Geneva,46.2,6.166667,Le velodrom
,Geneva,46.208358,6.142701,Halle w ( weetamix )
,Berne,46.949509,7.44264,Bonsoir
,Sion,46.230751,7.35824,Vida loca
,Berne,46.947922,7.444609,Liquid club
,Basel,47.566667,7.6,Parzelle 403
,Niedererlinsbach,47.4,8.0,Tiki bash
,Sissach,47.466667,7.8,Haus am bach
,Ammerswil,47.384482,8.174715,Tommasi
,Laufenburg,47.566667,8.05,Open air guggen festival laufenburg
,Lugano,46.0,8.966667,Fusion
,Sankt moritz-dorf,46.497059,9.83817,"Miles davis lounge, kulm hotel"
,Vacallo,45.84869,9.03326,Flohn
,Geneva,46.208358,6.142701,Ecurie (ilot13)
,Vevey,46.461868,6.84469,Le petit leman
,Vevey,46.45,6.85,Le local kavazik
,Geneva,46.200901,6.13585,Cafe de la barje
,Fleurier,46.9,6.583333,Le klub
,Geneva,46.21489,6.148156,Must gay club
,Haute-nendaz,46.184151,7.29811,Apresski club edelweis
,Sion,46.228088,7.35885,Le gotha club
,Bern,46.916667,7.466667,Bierha¼beli
,Zürich,47.366667,8.55,Block
,Zürich,47.366667,8.55,Block club
,Basel,47.574024,7.56876,Club borderline 20
,Gebenstorf,47.466667,8.233333,Umzug gebenstorf
,Erstfeld,46.816667,8.633333,Hardcore revolution meets headfuck vs audiokore
,Zürich,47.366667,8.55,Schalltherapie
,Zürich,47.343588,8.535785,Rote fabrik backstein
,Lengnau,47.521622,8.32813,Openair lengnau
,Zürich,47.366667,8.55,Renaissance tower hotel
,Erstfeld,46.816667,8.633333,Clubfloor
,Döttingen,47.569832,8.25662,Italoball dottingen
,Olten,47.35,7.916667,Yourunivers
,Interlaken,46.683304,7.874366,Maya club
,Geneva,46.2,6.166667,Fondation hardt vandoeuvres
,Geneva,46.18103,6.157,Centre sportif du boutdumonde
,Muri,47.274239,8.34098,Styfeliryterball muri
,Niedererlinsbach,47.398041,8.0084,Speuzer fasnachts umzug
,Zürich,47.343588,8.535785,"Fabriktheater, rote fabrik"
,Geneva,46.208358,6.142701,Nemo
,Lausanne,46.533333,6.666667,Bleu lezart
,Haute-nendaz,46.184151,7.29811,Canadian
,Schaffhausen,47.7,8.633333,Stars in town
,Brugg,47.484169,8.20676,Latarnliumzug brugg
,Zürich,47.37706,8.53955,Le moods
,Zürich,47.366667,8.55,Rail tracks tour
,Carrera,46.788601,9.2971,Csa la residencia
,Zürich,47.366667,8.55,Stall6
,Chur,46.848709,9.53058,Kultur bar werkstatt
,Rorschach,47.477935,9.49519,Fest in der fabrik
,Rorschach,47.477942,9.4952,Alcan fabrik
,Salavaux,46.918159,7.02234,Ffoyer de la salle polyvalente
,Marly,46.77663,7.16084,Nice club
,Fribourg,46.804569,7.1527,20eme
,Fribourg,46.8,7.15,Xxe bar
,Thun,46.75,7.616667,Dagoba
,Basel,47.566667,7.6,Sommer casino
,Bellikon,47.395519,8.34533,Wohnheim domino hausen
,Aarau,47.393872,8.044911,Kuk
,Luzern,47.083333,8.266667,Patricia kaas
,Interlaken,46.688531,7.858217,Congress centre kursaal
,Bellikon,47.395519,8.34533,Big sternen hausen
,Stäfa,47.239521,8.718793,Kulturkarussell rossli stafa
,Brugg,47.484169,8.20676,Zwasi openair brugg
,Zürich,47.366667,8.55,Freitag fur erwachsene meets joy  club hiltl
,St. gallen,47.42638,9.37369,Cave
,Ponte tresa,45.96917,8.86037,Tonino discobar
,Lugano,46.0,8.966667,Teatro foce
,Locarno,46.166667,8.8,Bar castello
,Fribourg,46.8,7.15,"Le nouveau monde w/ no way to escape, mycelia"
,Geneva,46.208358,6.142701,Dub quake
,Yverdon-les-bains,46.783333,6.65,Le citron masque
,Lausanne,46.518421,6.63391,Standard cafe
,Geneva,46.208358,6.142701,Theatre de lusine
,Montreux,46.433333,6.916667,Millesime
,Cheseaux-noreaz,46.778629,6.64142,L&b club
,Gerlafingen,47.170761,7.57387,Gerlafinger hof
,Thun,46.75,7.616667,Restaurant alpenrosli
,Chezard-saint-martin,47.066667,6.933333,Rebatte
,Berne,46.968761,7.44151,Via felsenau club
,Solothurn,47.233333,7.516667,Flava & stevenson cdrelease
,Montana,46.311859,7.47875,Xllent
,Sion,46.233333,7.35,Deluxe discotheque
,Schaffhausen,47.696899,8.63487,Orient musik klub
,Windisch,47.466667,8.233333,Umzug windisch
,Sursee,47.166667,8.1,Club kulturwerk118
,Bülach,47.517685,8.541009,Gratis party
,Zürich,47.366667,8.55,Le chat qui danse
,Wetzikon,47.316667,8.783333,Animi affectus
,Olten,47.354639,7.904985,Varioclub
,Lucerne,47.083333,8.266667,Brunch brothers
,Schoftland,47.3,8.05,Trio at hardopfuchauer
,Zug,47.166667,8.516667,Pagan night
,Claro,46.25,9.033333,Carnival
,Brugg,47.483333,8.2,Halli galli  mit dj viper
,Emmen,47.0784,8.302845,Ersatz fur anic gleis 13
,Basel,47.566667,7.6,Metro  grand casino
,Klingnau,47.580479,8.25002,Mistero
,Brissago,46.116667,8.716667,Bar centrale
,Romont,46.7,6.916667,Xveme
,Payerne,46.816667,6.933333,The church
,Muri,46.916667,7.483333,Musig im oschen
,Brugg,47.484169,8.20676,Umzug brugg
,Zürich,47.3841,8.53267,Xtra club
,Basel,47.566667,7.6,Fame morgestraich
,Zürich,47.366667,8.55,"Pfingstweide, after"
,Luzern,47.083333,8.266667,Scha¼a¼r
,Le locle,47.056475,6.746745,Lor noir  la grange
,Aarau,47.392578,8.04322,Die garasche
,Geneva,46.2,6.166667,Plounge
,Wetzikon,47.316667,8.783333,Electroradioch
,Geneva,46.2,6.166667,Cafe de sources (acoustic show)
,Geneva,46.201351,6.13655,Le cabinet
,Roches,47.302299,7.37737,Ga¼terbahnhof
,Zürich,47.366667,8.55,Swiss moto show
,Zürich,47.381062,8.52042,Guterbahnhof
,Zürich,47.366667,8.55,Zukunft (all night long)
,Geneva,46.208358,6.142701,Moulin a danses (1ere partie jil is lucky)
,Lausanne,46.519595,6.632335,Turbo mongoles
,Geneva,46.2,6.166667,Silencio (igor)
,Collombey,46.27047,6.94583,Etyc club
,Crans-montana,46.311859,7.47875,Zero dix
,Aarau,47.391815,8.04999,Baracuda
,Zürich,47.366667,8.55,Golden girls  amber
,Zürich,47.366667,8.55,Hotel 25
,Zürich,47.366667,8.55,Visavis
,Engelberg,46.833333,8.416667,Engelberg music festival
,Zürich,47.366667,8.55,Reich & schon  club indochine
,Savognin,46.6,9.6,Snow tribe
,St. gallen,47.42638,9.37369,Keller der rose
,Les rasses,46.82896,6.53881,Sur les chemins
,Bulle,46.616667,7.066667,Lebullition
,Geneva,46.206619,6.174739,Zona mutante
,Châtel-saint-denis,46.527592,6.90162,Lle
,Monthey,46.25,6.95,Pontrouge w/ promethee and more
,Fribourg,46.8,7.15,Inflagranti bar
,Berne,46.948364,7.441176,Club terminal
,Schonried,46.504314,7.28852,Cdrelease party flava & stevenson
,Gstaad,46.466667,7.283333,Ride on music festival
,Chézard-saint-martin,47.064159,6.92269,College
,Saignelegier,47.25,7.0,Espace culturel  cafe du soleil
,Kehrsatz,46.9,7.466667,Kultarena klubnacht
,Interlaken,46.683333,7.85,"Gymberball,interlaken"
,Zofingen,47.283333,7.933333,Untere bruhlstrasse
,Basel,47.566667,7.6,The dark knights
,Basel,47.548722,7.58769,Dj set
,Krummenau,47.233333,9.166667,Kraftwerk krummenau
,Winterthur,47.5,8.75,Kulturkoller
,Winterthur,47.5,8.75,Jugendhaus
,Zürich,47.366667,8.55,Maxim magazine  aura
,Zürich,47.392029,8.52473,Popup
,Chur,46.85,9.5,Rock the mountain festival
,Arosa,46.777859,9.67655,3raum
,Gambarogno,46.15165,8.88136,Centro sportivo
,Ascona,46.15,8.766667,Seventy7 club(privat party)
,Mendrisio,45.87009,8.98808,Club arena
,Berne,46.948002,7.45188,Lounge kapelle
,Basel,47.539899,7.618258,St jakobshalle basel
,Ruthi,47.3,9.533333,Grutli  the club
,Zürich,47.366667,8.55,Skullz & bones ep release on beatport
,Chur,46.85,9.5,Toms beer box (lute mentig)
,Berne,46.949921,7.44341,Burgunder bar
,Basel,47.566667,7.6,Bird eyes
,Geneva,46.2,6.166667,Parc baudbovy
,Fribourg,46.8,7.15,Centrefries
,Düdingen,46.85041,7.19007,Bad bonn w/ cosmonauts
,Zürich,47.366667,8.55,Kultur fur dich
,Zürich,47.366667,8.55,Dynamo 21
,Fleurier,46.9,6.583333,Klub
,Verbier,46.1,7.216667,Luxe club
,Zürich,47.366667,8.55,Revierrouge
,Zürich,47.384769,8.52086,Viadukt bogen f
,Geneva,46.2,6.166667,The basement
,Bulle,46.616667,7.066667,Ebulition
,Geneva,46.2,6.166667,Fenomeno
,Geneva,46.2,6.166667,Events bar
,Delemont,47.365051,7.343286,Sas delemont
,Solothurn,47.210542,7.536927,City circus
,Oschwand,47.140751,7.71283,Wackerschwend
,Verbier,46.1,7.216667,Farm luxe club
,Zürich,47.366667,8.55,Swiss music award
,Zürich,47.366667,8.55,Rote fabrik w/ local natives
,Zürich,47.366667,8.55,Swiss music awards
,Uster (zürich - ch),47.348491,8.717529,Rockcity
,Basel,47.55948,7.58557,Peterskirche basel
,Liestal,47.485451,7.73241,Caffe mooi – guggenheim
,Zürich,47.366667,8.55,Schiffbau
,Liestal,47.485451,7.73241,Caffe mooi (guggenheim)
,Basel,47.566406,7.591362,Cafe bar agora
,Winterthur,47.49853,8.73299,Red  club sttropez
,Zug,47.166667,8.516667,Psychosis
,Altstatten,47.383333,9.533333,Hecht
,Zürich,47.366667,8.55,Fruhreif at exil
,Grancia,45.96713,8.925048,Angels club
,Fribourg,46.8,7.15,Globul
,Lausanne,46.533333,6.666667,D club!
,Lausanne,46.533333,6.666667,Cafe standard
,Nyon,46.382365,6.23908,Fest les hivernales
,Fribourg,46.803746,7.153683,Bulle
,Bulle,46.616667,7.066667,Ebulliton
,Bulle,46.616667,7.066667,"Ebullition w/ promethee, no way to escape, and more"
,Lausanne,46.512039,6.60925,Water gate cafe
,Nyon,46.382365,6.23908,W/ dilemn live
,Nyon,46.383333,6.25,Dilemn
,Lausanne,46.533333,6.666667,Watergate cafe
,Biel,47.166667,7.25,Michael rose // la coupole
,Berne,46.948429,7.44046,Kapital
,Adelboden,46.493229,7.56027,Emmi snowstar tour 2013
,Bern,46.916667,7.466667,Headbangersball grafitti
,Bern,46.916667,7.466667,The panyard music and culture club
,Saignelegier,47.25,7.0,Alaska stadium 2
,Moutier,47.283333,7.366667,Legend club
,Sion,46.233333,7.35,Kingdom
,Sumiswald,47.033333,7.733333,Engelberg
,Zürich,47.366667,8.55,Starnite  jade
,Bad zurzach,47.588821,8.29296,Zwischenbau
,Schwyz,47.016667,8.65,Mystery club
,Zürich,47.366667,8.55,Sunneklar hairstyling
,Basel,47.566667,7.6,The ultimate washingmachine
,Feusisberg,47.18965,8.73699,Roadhouse club
,Olten,47.352119,7.904029,Provisorium8
,Neuendorf,47.300072,7.7914,Dorfhalle
,Zürich,47.375519,8.54398,Akt restaurant bar fumoir
,Sankt moritz-bad,46.485886,9.837103,Hotel laudinella
,Linththal,46.919571,8.99894,Big foot
,Genve,46.21999,6.13691,Mr pickwick
,Zürich,47.366667,8.55,Afterhour  station
,Winterthur,47.5,8.75,Bistro dimensione (blues brunch)
,Wädenswil,47.230438,8.667374,Kulturhalle glarnisch
,Ottikon,47.43494,8.71685,Privatanlass
,Zürich,47.366667,8.55,El lokal (solo)
,Neuchatel,47.0,6.966667,"Answer , para club"
,Saint-maurice,46.216667,7.0,Pub du manoir
,Geneva,46.2,6.166667,Nvy
,Geneva,46.2,6.166667,Piscine du lignon
,Geneva,46.2,6.166667,Grandsaconnex
,Fribourg,46.8,7.15,Mythic club / w mike candys
,Sion,46.23075,7.35824,Vidaloca
,Verbier,46.1,7.216667,Crock
,Diemtigen,46.66157,7.58573,Iduna club
,Altstetten,47.387375,8.482686,Trash bar
,Winterthur,47.5,8.75,Innenstadt
,Basel,47.566667,7.6,Traxx up!
,Zürich,47.366667,8.55,Bellevue / sweet&sexy
,Glarus,47.033333,9.066667,The club
,Wädenswil,47.23687,8.661818,Club industrie
,Zürich,47.38477,8.52086,Kultur viadukt bogen f
,Munchenstein,47.516667,7.616667,Rock fact
,Vals platz,46.6175,9.17695,Hotel steinbock
,Birsfelden,47.55,7.616667,Restaurant santana
,Flims,46.833333,9.283333,Prau la selva
,Zürich,47.37706,8.53955,Alte kaserne woodstock generation & the doors celebration  winter festival 2014
,Buchs,47.166667,9.466667,Krempel tanzbar
,Landquart,46.963798,9.55931,Australian pub  http://schweizerhoflandquartch/
,Lugano,46.0,8.966667,Sorgentone trio  fusion music bar
,Geneva,46.2,6.166667,Cave 12 w/la cellule dintervention metamkine
,Vevey,46.460473,6.842962,Theatre de vevey
,Pieterlen,47.175701,7.33603,Folk in heaven
,Bern,46.916667,7.466667,Bflat
,Solothurn,47.207089,7.53972,Solheure
,Zürich,47.366667,8.55,Tbr
,Lugano,46.002975,8.951305,Sala concerti
,Mendrisio,45.866667,8.983333,Universo parallelo moda e design
,Zürich,47.366667,8.55,Downtown live mix  radio nrj
,Pratteln,47.516667,7.683333,Gallery
,Sankt moritz-dorf,46.497059,9.83817,Sorgentone trio  bella vista restaurant
,Morges,46.509125,6.49572,Theatre du beausobre
,Berne,46.948432,7.440461,Lehrerzimmer
,Geneva,46.218007,6.121692,Arena genf
,Bern,46.916667,7.466667,Bee flat
,Lucerne,47.049545,8.304375,Swiss tour
,Geneva,46.2,6.166667,Halle secheron
,Lausanne,46.533333,6.666667,Uzic radioshow
,Geneva,46.210081,6.151071,Theatre du leman geneve
,Bern,46.916667,7.466667,House concert
,Zürich,47.366667,8.55,Bogen f (with deer tick)
,Engelberg,46.833333,8.416667,Hotel bellevueterminus
,St. gallen,47.426392,9.37371,Nordklang
,Estavayer-le-lac,46.848794,6.848279,Carnaval
,Geneva,46.2,6.166667,Temple de chenebougeries
,Geneva,46.198631,6.13823,Cercle des bains
,Carouge,46.183333,6.133333,Le box w/ the rebels of tijuana (duo acoustique)
,Geneva,46.2,6.166667,Le box (en duo acoustique) w/ the monkberry moon orchestra
,Lausanne,46.533333,6.666667,To be announced
,Neuchatel,47.0,6.966667,Havana club
,Bern,46.916667,7.466667,"Hannes meets"" members"""
,Bern,46.916667,7.466667,Bonsoir w/ripperton
,Herzogenbuchsee,47.19154,7.70378,Kreuzkeller
,Bern,46.941601,7.40877,Primaluna
,Engelberg,46.81926,8.4012,Yucatan
,Zürich,47.366667,8.55,Foxy friday
,Zürich,47.366667,8.55,Schutzenhaus albisquetli
,Zürich,47.366667,8.55,Divercity
,Baden,47.466667,8.3,Ooam festival
,Zürich,47.37022,8.51948,Falcone
,Fisibach,47.56422,8.4089,Facebookcom
,St. gallen,47.422501,9.37418,Trischli
,Regensdorf,47.433333,8.466667,Dilaila
,Basel,47.566667,7.6,Club borderline basel new era
,Porrentruy,47.416667,7.083333,Studio 110
,Corteglia,45.861839,8.99469,Road to carnival
,Geneva,46.2,6.166667,La cabinet
,Lausanne,46.533333,6.666667,Fnac showcase (acoustic)
,Geneva,46.2,6.166667,Centre communal de genthod
,Geneva,46.2,6.166667,The scene (en duo acoustique) w/ the green flamingos
,Lausanne,46.519588,6.63233,Dorigny
,Neuchâtel,46.99034,6.93112,Para/gold club
,Spiez,46.683333,7.683333,Spiez
,Spiez,46.683333,7.683333,Somewhere over the rainbow
,Berne,46.94583,7.42766,Prima luna
,Guggisberg,46.766667,7.333333,Slippers
,Gstaad,46.476238,7.28395,Grand hotel bellevue
,Wimmis,46.683333,7.633333,Rollhockeyhalle
,Zürich,47.366667,8.55,Next universe festival
,Winterthur,47.49853,8.73299,St tropez
,Basel,47.566667,7.6,Deep drone festival
,Zürich,47.366667,8.55,Fridas buxe
,Barschwil,47.383333,7.466667,Cosmic radiance winter fire
,Schlieren,47.395698,8.44411,Enjoy
,Lucerne,47.049542,8.30437,Progressive maniax
,Gruningen,47.283333,8.75,Mulikeller
,Zürich,47.366667,8.55,"Ug club ,psychedelic invation"
,Zürich,47.366667,8.55,Next universe
,Zürich,47.366667,8.55,Butterfly effects / dynamo
,Basel,47.54874,7.58768,Cafe salon
,St. gallen,47.42638,9.37369,Paul sg
,Basel,47.566667,7.6,Marc zino radioshow
,Morges,46.516667,6.5,Beau sobre  complet
,Geneva,46.2,6.166667,Lepicentre
,Zürich,47.366667,8.55,Moods jazz club
,Luzern,47.083333,8.266667,Industriestrasse
,Grand-saconnex & meyrin,46.19839,6.142296,Geneve aeroport cointrin
,Berne,46.916667,7.466667,Freiraum
,Verbier,46.09697,7.22343,Casbah nightclub
,Baretswil,47.333333,8.85,Linden bar
,Geneva,46.2,6.166667,Antigel festival  eglise de confignon
,Geneva,46.2,6.166667,Marchand de sable
,Lugano,46.0,8.966667,Trinity bar
,Lausanne,46.533333,6.666667,Back2noize radio show
,Geneva,46.201649,6.16286,Theatre am stram gram
,Winterthur,47.5,8.75,Molton
,Geneva,46.211559,6.14558,Mambo club
,Lutry,46.5034,6.68231,Lesprit frappeur
,Geneva,46.2,6.166667,Festival antigel 2014
,Thun,46.759838,7.62388,Cafe mokka
,Bern,46.916667,7.466667,The night of psysex (randy)
,Moutier,47.283333,7.366667,Societhalle
,Zürich,47.366667,8.55,Gold club
,Bremgarten,47.35067,8.34445,Subway club
,Lucerne,47.047798,8.30388,Future universe
,Basel,47.566667,7.6,Hinterhoff
,St. gallen,47.42638,9.37369,Connys bar
,St. gallen,47.426392,9.37371,Øya bar
,St. gallen,47.426392,9.37371,Deep sensation w/guti  elephant club
,Porza,46.02771,8.963965,Resega
,Geneva,46.2,6.166667,Fizz
,Geneva,46.2,6.166667,Gotha
,Geneva,46.208358,6.142701,Theatre leman
,Bulle,46.616667,7.066667,Ebullution
,Lausanne,46.510223,6.618044,Chapiteau i
,Geneva,46.2,6.166667,Le makhno (en duo acoustique  dj set) w/ the monkberry moon orchestra
,Geneva,46.2,6.166667,Le makhno (new moloko) w/ the rebels of tijuana (en duo acoustique)  dj set
,Fribourg,46.8,7.15,Dudingen
,Val-de-travers,46.902859,6.57687,Vallons disco club
,Chandolin,46.25,7.583333,Cabane illhorn
,Verbier,46.1,7.216667,Carlsberg bar
,Spiez,46.683333,7.683333,Rox music bar
,Rubigen,46.9,7.533333,Dada club
,Berne,46.94836,7.44118,Jack klub
,Saint-ursanne,47.364529,7.1537,Cdd night 7
,Le locle,47.056475,6.746745,Athome club
,Lyss,47.066667,7.3,Castello club
,Balsthal,47.316667,7.683333,Psychedelic world 15 by psyeffect/planet freak meets savva records
,Sion,46.228096,7.358863,Centro portugues de conthey
,Hinwil,47.3,8.833333,Beachclub
,Zürich,47.366667,8.55,Shooting ajsel c
,Zürich,47.366667,8.55,Confusion festival
,Zürich,47.366667,8.55,Leftroom presents
,Liestal,47.482604,7.734658,Guggenheim
,Zürich,47.366667,8.55,Rossi
,Zürich,47.366667,8.55,Helsinki club
,Basel,47.566667,7.6,Sommercasion
,Rupperswil,47.402229,8.12927,Palazzo bar
,Sargans,47.05,9.433333,Chancenhaus
,Sedrun,46.68047,8.7756,Pub oberalp
,Fribourg,46.803746,7.153683,Entre ciel et terre
,Rorschach,47.477935,9.49519,Relax
,Rheinfelden,47.55307,7.79235,Q4
,Berne,46.96103,7.43941,Marians jazz club
,Pratteln,47.516667,7.683333,Z 7
,Préverenges,46.518866,6.516999,Audio visual factory sarl
,Lausanne,46.528301,6.63075,Le satellite
,Verbier,46.1,7.216667,Bar 1936
,Bern,46.916667,7.466667,Expo
,Zürich,47.366667,8.55,Mascotte  18 (under 18 must be accompanied by an adult  under 16 must be accompanied by a parent)
,Zürich,47.366667,8.55,Mascotte (supporting bombay bicycle club)
,Basel,47.566667,7.6,Balz klub  philipp
,Fribourg,46.80213,7.15036,Le nouveau monde
,Bulle,46.616667,7.066667,Tournedisque
,Bern,46.916667,7.466667,Kulturcasino bern
,Zürich,47.410832,8.55341,Messe zurich
,Luzern,47.083333,8.266667,The brunch brothers
,Zürich,47.366667,8.55,Sagittarius albisgutli
,Geneva,46.208358,6.142701,Larena
,Villars,46.3,7.05,Gringo
,Yverdon-les-bains,46.778599,6.64154,Lechandole
,Salvan,46.120095,7.02026,Avalanche fest
,Lausanne,46.533333,6.666667,Run the trap
,Solothurn,47.233333,7.516667,Rothus halle
,Bern,46.916667,7.466667,Land of psy
,Bern,46.916667,7.466667,Bm1
,Brigels,46.766667,9.066667,Schirmbar
,Interlaken,46.683333,7.85,Trucker and country / rock fest
,Zug,47.166667,8.516667,Choller halle
,Baden,47.466667,8.3,Fjord
,Basel,47.566667,7.6,Offbar
,Delemont,47.366667,7.333333,Blabla bar
,Stans,46.966667,8.35,Kollegi
,Zürich,47.366667,8.55,Hey city!
,Schaffhausen,47.694481,8.63623,Tab tap
,Bad zurzach,47.588821,8.29296,Club zero
,St. gallen,47.42638,9.37369,Baracca
,Saas fee,46.111719,7.933673,Poissen club
,Les marecottes,46.116667,7.0,La bosse a norbert
,Les marécottes,46.11478,7.0123,Salvan
,Geneva,46.198154,6.14067,"Chapiteau i, plaine de plainpalais, geneve"
,Geneva,46.2,6.166667,Zona mutant
,Neuchatel,47.0,6.966667,Bar king (sw)
,Neuchatel,47.0,6.966667,Case a chocs [showcase]
,Fribourg,46.8,7.15,Le goulag
,Geneva,46.2,6.166667,Maison int des associations
,Geneva,46.2,6.166667,Bw club
,Nendaz,46.183333,7.3,Canadian pub
,Ittigen,46.973598,7.48301,Club a5
,Adelboden,46.483333,7.566667,Hotel waldhaus huldi
,Eschenbach,47.233333,8.916667,Escheschranzer maskenball
,Zürich,47.366667,8.55,Ice age live
,Andermatt,46.6348,8.59648,Andermatt unpluged
,Schlieren,47.4,8.45,Private birthday bash
,Zürich,47.366667,8.55,Frieda`s buxe
,Zürich,47.366667,8.55,"Future waves, stairs club"
,Bülach,47.517685,8.541009,Audiodesign
,Basel,47.566667,7.6,Pianobar
,Cham,47.183333,8.466667,Live in cham  kreuz
,Basel,47.566667,7.6,Pazzoide
,Bettmeralp,46.3895,8.06118,Disco bachtla
,Bulach,47.516667,8.533333,Until dawn  the toxic sickness show
,Zürich,47.366667,8.55,Rock am fluss
,Chur,46.85,9.5,Modelcontest  city west
,Gams,47.204948,9.45222,Sevent
,Munchenstein,47.516667,7.616667,Transatlantic band live im schutzen munchenstein
,Lugano,46.0,8.966667,Lucky music
,Solduno,46.166667,8.783333,Carnival 2014
,Geneva,46.208351,6.1427,Subtl at cafe des volontaires
,Lausanne,46.533333,6.666667,Vclub
,Basel,47.574044,7.56309,Metro by grand casino
,Lucerne,47.083333,8.266667,Kozerthaus schuur
,Basel,47.566667,7.6,Radio basel eins
,Winterthur,47.5,8.75,Villa k
,Verbier,46.1,7.216667,Mont fort
,Bern,46.916667,7.466667,Barner mitti
,St. gallen,47.42638,9.37369,Heimat isch trumpf
,Crans-montana,46.311859,7.47875,Le monkis bar
,Crans-montana,46.311859,7.47875,Monkeys
,Zürich,47.374172,8.524755,Plaza klub
,Lausanne,46.519595,6.632335,Kiss me baby  jetlag club
,Crans-montana,46.311859,7.47875,Apreski bar7
,Crans-montana,46.311859,7.47875,Bar7 (violette)
,Luzern,47.083333,8.266667,Lowengraben
,Zürich,47.366667,8.55,Renaissance zurich tower
,Zürich,47.366667,8.55,Art on ice: w/ hurts
,Lucerne,47.083333,8.266667,Burgenstock momente
,Bottmingen,47.516667,7.566667,Villa kutschlihof [solo]
,Winterthur,47.5,8.75,Winterthur halle 52
,Zürich,47.366667,8.55,Guess store zh
,Saint gallen,47.466667,9.4,Tankstell bar
,Les diablerets,46.35,7.15,Diabolik festval
,Geneva,46.211038,6.146381,Palais mascotte
,Nyon,46.384422,6.235963,Diverses salles
,Wattenwil,46.771099,7.50579,Silo party
,Basel,47.566667,7.6,Bscene clubfestival
,Himmelried,47.416667,7.583333,Heavens pub [solo]
,Basel,47.54874,7.58768,Bscene
,Wettingen,47.460041,8.31628,Black jack
,Zürich,47.366667,8.55,105 dj night
,Sissach,47.466667,7.8,Barockkeller
