name,origin,genre
Steve Savage,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Paul Buono,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Manuel Knigge,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Christoph Stiefel & Lisette Spinnler Quartet,NaN,"Jazz, Blues, Soul"
Tobi Backhaus,NaN,"Jazz, Blues, Soul"
The Wolfcubs,NaN,Pop
Silberbüx u. a.,NaN,Pop
DJs Bam Biz-Ay,NaN,"Hip Hop, R'n'B"
Jonathan Brown,NaN,"Hip Hop, R'n'B"
DJs Anselmo,NaN,"Ragga, Reggae, African Music, Dancehall"
Rumba Stereo,NaN,"Ragga, Reggae, African Music, Dancehall"
Emm X,NaN,"Hip Hop, R'n'B"
Kackmusik,NaN,"Hip Hop, R'n'B"
DJ Marash & Dave,NaN,"Hip Hop, R'n'B"
Eriah,NaN,"Hip Hop, R'n'B"
Barmix Kurs um 20-21.30 Uhr für AnfängerInnen,NaN,"Ragga, Reggae, African Music, Dancehall"
Das Bo & DJ Sepalot,NaN,"Hip Hop, R'n'B"
DJ Cut One,NaN,"Hip Hop, R'n'B"
Gabriela Glaus,NaN,Pop
Joe Haider Quartet,NaN,"Jazz, Blues, Soul"
Andrina Bollinger,NaN,Pop
Markus Heiniger,NaN,Pop
Dieter Hutmacher,NaN,Pop
Rumpel & Racine,NaN,"Jazz, Blues, Soul"
Stu & Papiro,NaN,Pop
Kann denn Liebe Syntie sein,NaN,Pop
Zweikommasieben,NaN,Pop
Mark Tenger,NaN,Pop
Linda Fäh,2,Pop
DJs Black M & El Reggaeton Crew,NaN,"Hip Hop, R'n'B"
DJ El Malo,NaN,"Ragga, Reggae, African Music, Dancehall"
DJ High.fi,NaN,"Hip Hop, R'n'B"
DJs Good Luke,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Klemente,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Bobby V,United States,"Hip Hop, R'n'B"
Cut Supreme,NaN,"Hip Hop, R'n'B"
DJ Congo,Congo,"Hip Hop, R'n'B"
DJs Simba Marara,NaN,"Hip Hop, R'n'B"
Allycat Sounds,NaN,"Hip Hop, R'n'B"
Marumba & Rubba Dubba,NaN,"Hip Hop, R'n'B"
Tajsic-Hegi,NaN,"Jazz, Blues, Soul"
Kristina Tajsic,NaN,"Jazz, Blues, Soul"
Christoph Hegi,NaN,"Jazz, Blues, Soul"
Stop Stop,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJ Joey Roxx,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Lila,NaN,"Jazz, Blues, Soul"
DJ Cembalo Sunshine,NaN,"Jazz, Blues, Soul"
Mit Performance von Claudia Bucher,NaN,"Jazz, Blues, Soul"
Lieberherr,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Lucky the Girl,NaN,Pop
Michèle Thommen,NaN,Pop
Songs of the Plants,Ecuador,"Jazz, Blues, Soul"
Yerpun Solar,NaN,"Jazz, Blues, Soul"
Ruth Untoria,NaN,"Jazz, Blues, Soul"
Miguel Guldimann,NaN,"Jazz, Blues, Soul"
DJs Sodaclub,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Le Mueck,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Tom Naumann,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Frank Roessler,Syndication,"Rock, Indie, Punk, Heavy Metal, Gothic"
Alex Jansen,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Markus Kullmann,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Müller-Kramis-Brugger,NaN,"Jazz, Blues, Soul"
Andy Brugger,NaN,"Jazz, Blues, Soul"
Charles Renaud & Oleg Lips,NaN,Pop
Balladen von Jacques Brel,NaN,Pop
Agorà Ensemble,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Percy,NaN,"Hip Hop, R'n'B"
King Buzzo,United States,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJ Smelly Tongue,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Siberian,Sweden,"Rock, Indie, Punk, Heavy Metal, Gothic"
Helge Schneider,NaN,Pop
Henrik Fjorden,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Songs From Utopia,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Amherd-Csepregi-Ratonyi,NaN,"Jazz, Blues, Soul"
Lorenzo Petrocca,NaN,"Jazz, Blues, Soul"
Hans Sander,NaN,"Jazz, Blues, Soul"
Little Chevy Band,NaN,"Jazz, Blues, Soul"
DJs Diplo,United States,Electronic
Little Boy Blue,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Pat Madison,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
M.O. 1000s,NaN,"Hip Hop, R'n'B"
DJs Oliver Pocher,NaN,"Hip Hop, R'n'B"
Ady Montana,NaN,"Hip Hop, R'n'B"
V-Stax,NaN,"Hip Hop, R'n'B"
Street 21,NaN,"Hip Hop, R'n'B"
Move Mentality,NaN,"Hip Hop, R'n'B"
Cry Baby,NaN,"Hip Hop, R'n'B"
DJs Becks Time,NaN,"Hip Hop, R'n'B"
Foxhound,NaN,"Hip Hop, R'n'B"
Rafu tha Skilla,NaN,"Hip Hop, R'n'B"
X-Pro MC Session,NaN,"Hip Hop, R'n'B"
Im Rahmen des Festivals de la culture de Bienne,NaN,"Hip Hop, R'n'B"
Count Lazy & Der Funkbademeister,NaN,"Hip Hop, R'n'B"
DJ SMK,NaN,"Hip Hop, R'n'B"
Half Souled,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Schlachtcowboys,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Chicago Hot Club,NaN,"Jazz, Blues, Soul"
Family of the Year u. a.,NaN,Pop
Bright,NaN,Pop
Pleasure Lab,NaN,"Hip Hop, R'n'B"
DJs Paco Osuna,NaN,Electronic
Djerry C,NaN,Electronic
Fit & Flocke,NaN,"Hip Hop, R'n'B"
Chaostruppe,NaN,"Hip Hop, R'n'B"
DJ Percy,NaN,"Hip Hop, R'n'B"
DJs Coms,NaN,"Hip Hop, R'n'B"
DJ Bobesch,NaN,"Hip Hop, R'n'B"
DJs Grrl in the Garage,NaN,"Hip Hop, R'n'B"
Audiophil,NaN,"Hip Hop, R'n'B"
DJs Kay Cut & Fringe,NaN,"Hip Hop, R'n'B"
DJ Funky Mosquito,NaN,"Hip Hop, R'n'B"
DJs B. K. Reel,NaN,"Hip Hop, R'n'B"
DJ Coco Loco,NaN,"Ragga, Reggae, African Music, Dancehall"
Handsome Hank & His Lonesome Boys,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Lake City Stompers,NaN,"Jazz, Blues, Soul"
Maik Ast,NaN,Pop
Peter Keiser,NaN,Pop
Martin Chabloz,NaN,Pop
Art Wicki,NaN,Pop
Manfred Udry,NaN,Pop
Jethro Tulls Ian Anderson,United Kingdom,"Rock, Indie, Punk, Heavy Metal, Gothic"
Swing Maniak,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Mon Mec,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Toffee,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Cuche,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Straight Ahead,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Two Rocks,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Mega Horvath,NaN,Pop
DJs Lexx,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Ms. Hyde,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Klash,NaN,"Hip Hop, R'n'B"
Clyde,NaN,"Hip Hop, R'n'B"
Roz Bub,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Quadrosax XXL,NaN,Pop
Karl Marxer,NaN,Pop
Urs Oettli,NaN,Pop
Ueli Angstman,NaN,Pop
Beat Baumli,NaN,"Jazz, Blues, Soul"
DJs Montuno,NaN,"Ragga, Reggae, African Music, Dancehall"
Re-Mo-Re,NaN,"Ragga, Reggae, African Music, Dancehall"
Kapelle Kessler,NaN,"Jazz, Blues, Soul"
Wicht,NaN,"Hip Hop, R'n'B"
Oliver Pellet Quinteto,NaN,"Jazz, Blues, Soul"
Floriano Inácio Jr.,NaN,"Jazz, Blues, Soul"
Steve Coleman & Five Elements,United States,"Jazz, Blues, Soul"
Jonathan Finlayson,NaN,"Jazz, Blues, Soul"
Anthony Tidd,NaN,"Jazz, Blues, Soul"
Sean Rickman, U.S.,"Jazz, Blues, Soul"
Bellamy Brothers,United States,"Rock, Indie, Punk, Heavy Metal, Gothic"
Peggy Bee and the Revolting Three,NaN,"Jazz, Blues, Soul"
Swiss German Dixie Corp.,Germany,"Jazz, Blues, Soul"
Ignaz Netzer & Thomas Scheytt,NaN,"Jazz, Blues, Soul"
Pxlxe,NaN,"Hip Hop, R'n'B"
Bigboys,NaN,"Hip Hop, R'n'B"
Urban Handz,NaN,"Hip Hop, R'n'B"
Claasilisque Sounds,NaN,"Hip Hop, R'n'B"
DJs Lux Vega Selector,NaN,"Hip Hop, R'n'B"
Hermes Conrad,NaN,"Hip Hop, R'n'B"
DJs Al Madfa 3 Geya,Egypt,"Hip Hop, R'n'B"
Real Rock,NaN,"Hip Hop, R'n'B"
Masterabsolventen der Hochschule für Musik Basel,NaN,"Jazz, Blues, Soul"
Sebastian Hirsig,NaN,"Jazz, Blues, Soul"
Covers on Two Chairs,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Octanone,NaN,Electronic
Syd,NaN,Electronic
Cosma,NaN,Electronic
Heinz,NaN,Pop
Life's December,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
A Phobic Smile,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Slut Face,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
All Life Ends,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Our Ignorance,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Flubi & Barbara Burren,NaN,Pop
Mathayas,NaN,"Hip Hop, R'n'B"
DJs Ray Paxon,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Dave Stevens, California,"Rock, Indie, Punk, Heavy Metal, Gothic"
Mark Joyce,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Jay Anderson,NaN,"Hip Hop, R'n'B"
M-Live & Slice,NaN,"Hip Hop, R'n'B"
Wreckid MC,NaN,"Hip Hop, R'n'B"
Klossner & König,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
The Pitchers,NaN,Pop
Nick Widmer,NaN,"Hip Hop, R'n'B"
Slechmann,NaN,"Hip Hop, R'n'B"
Guilty Tour,NaN,"Hip Hop, R'n'B"
Skyzoo & Torae,NaN,"Hip Hop, R'n'B"
Edog & Rasco,NaN,"Hip Hop, R'n'B"
Apollo Brown,NaN,"Hip Hop, R'n'B"
Ugly Heroes,NaN,"Hip Hop, R'n'B"
Duo Kappeler-Zumthor,NaN,"Jazz, Blues, Soul"
Adam Had'Em,NaN,Pop
Pocket Swing Orchestra,NaN,"Jazz, Blues, Soul"
Franky Silence,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Sabrina Troxler,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Adi Rohner,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Nik Mäder,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
David Bokel,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Country-Sisters,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Nlb Electronics,NaN,Electronic
Helmut's Monolog,NaN,Pop
Durio Zibethinus,NaN,"Jazz, Blues, Soul"
Chris Corsano Quartet,NaN,"Jazz, Blues, Soul"
Za,NaN,"Jazz, Blues, Soul"
Valentin Ceccaldi,NaN,"Jazz, Blues, Soul"
Chris Corsano,NaN,"Jazz, Blues, Soul"
John Edwards,North Carolina State University,"Jazz, Blues, Soul"
Mette Rasmussen,NaN,"Jazz, Blues, Soul"
Pamir Brass Ensemble,NaN,"Jazz, Blues, Soul"
Volkstanzgruppen,NaN,"Hip Hop, R'n'B"
Kinderballett,NaN,"Hip Hop, R'n'B"
Beatboxing & Breakdance,NaN,"Hip Hop, R'n'B"
Zumbashow,NaN,"Hip Hop, R'n'B"
Gospelchor,NaN,"Hip Hop, R'n'B"
World Music aus Senegal u. a.,Senegal,"Hip Hop, R'n'B"
Simaba Marara Sound,Kenya,"Hip Hop, R'n'B"
Pow Pow Sound,NaN,"Hip Hop, R'n'B"
DJs Lil Ray,NaN,"Hip Hop, R'n'B"
Legacyboyz,NaN,"Hip Hop, R'n'B"
Wizzy,NaN,"Hip Hop, R'n'B"
Alpentainer Tour,NaN,Pop
Live: Habana Tradicional,NaN,"Ragga, Reggae, African Music, Dancehall"
Yaqueline Castellanos,NaN,"Ragga, Reggae, African Music, Dancehall"
Sean Nicholas Savage,Canada,Pop
Carpet Stain,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Last Avenue,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Hangover Jam,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Shadows of Defeat,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Zoumanto,NaN,"Hip Hop, R'n'B"
DJs Tommy,NaN,"Hip Hop, R'n'B"
TreeO,NaN,"Jazz, Blues, Soul"
Ruth Bommer,NaN,"Jazz, Blues, Soul"
Carsten Peters,NaN,"Jazz, Blues, Soul"
Ricci Lunardi,NaN,"Jazz, Blues, Soul"
The Bahareebas,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Christoph Stiefel's Isorhythm Orchestra,NaN,"Jazz, Blues, Soul"
Sarah Büchi,NaN,"Jazz, Blues, Soul"
DJs King Gin,NaN,"Hip Hop, R'n'B"
Rede von Mario Fehr,NaN,Pop
Chillacoustic,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Tynamite,NaN,"Hip Hop, R'n'B"
Headhunter,NaN,"Hip Hop, R'n'B"
Irie Connection,NaN,"Hip Hop, R'n'B"
Juggling by Irie Shottaz,NaN,"Hip Hop, R'n'B"
Edo G,United States,"Hip Hop, R'n'B"
MC Remo & Ruff,NaN,"Hip Hop, R'n'B"
Simba Marara Sound,Kenya,"Hip Hop, R'n'B"
J-L Murat & Delano Orchestra,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Enzout,NaN,"Hip Hop, R'n'B"
DJs Frust Foul,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Beelzebub,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
The Ghost of a Saber Tooth Tiger,United States,"Rock, Indie, Punk, Heavy Metal, Gothic"
Anna Aaraon,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Notabene,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Pho,NaN,"Hip Hop, R'n'B"
Action Thompson,NaN,"Hip Hop, R'n'B"
Schönholzer & Schönholzer,NaN,Pop
Robi Rüdisüll,NaN,Pop
La Box,NaN,"Jazz, Blues, Soul"
DJ Yann Baud,NaN,"Ragga, Reggae, African Music, Dancehall"
Upside Down Mountain Tour,NaN,Pop
Pied Nus,NaN,"Jazz, Blues, Soul"
Jupiter & Okwess International,NaN,Pop
Matteo Capreoli,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Jojo & the Dinosaurs,NaN,Pop
Steibrugg-Musikanten Volketswil,NaN,Pop
DJs Kid Sleazy,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
King Boogie,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Visu,NaN,"Hip Hop, R'n'B"
LXcellent,NaN,"Hip Hop, R'n'B"
Left Alone,NaN,"Hip Hop, R'n'B"
Dr. Mas,NaN,"Hip Hop, R'n'B"
DJs Wild Is,NaN,"Hip Hop, R'n'B"
S-Rock,NaN,"Hip Hop, R'n'B"
DJ Flash Solo,NaN,"Hip Hop, R'n'B"
Scéalta,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Bärn Pipes,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
The Pint,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Diggin the Blues,NaN,"Jazz, Blues, Soul"
René Edmond Lutz,NaN,"Jazz, Blues, Soul"
Reiny Schnyder,NaN,"Jazz, Blues, Soul"
Cla Nett,NaN,"Jazz, Blues, Soul"
H.P. Brack,NaN,"Jazz, Blues, Soul"
Cello Rüegg,NaN,"Jazz, Blues, Soul"
Missbrauch,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Holger Burner,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Rudi Hayden,NaN,Pop
Marina Niedermann,NaN,Pop
Duo Bel Emi,NaN,Pop
Emanuel Schmidlin,NaN,Pop
Bela Csontos,NaN,Pop
Abschlusskonzert der Kinder Kultur Woche Küsnacht,NaN,Pop
I AM,NaN,Pop
Jessie J.,United Kingdom,Pop
I Am,NaN,Pop
DJ STR,NaN,"Ragga, Reggae, African Music, Dancehall"
DJs Mista Sanchez,NaN,"Hip Hop, R'n'B"
Cojazz feat. Jorge Rossy,NaN,"Jazz, Blues, Soul"
Arthur Vonfel,NaN,"Jazz, Blues, Soul"
Elias Bernet Trio,NaN,"Jazz, Blues, Soul"
Richard Köchli Trio,NaN,"Jazz, Blues, Soul"
Brigitta Fischer Fischerin,NaN,Pop
Gunhild Carling and Family,NaN,"Jazz, Blues, Soul"
Festwirtschaft ab 16 Uhr,NaN,"Jazz, Blues, Soul"
Profile,NaN,Pop
Five Sticks Tribute to Led Zeppelin,NaN,Pop
Brushy One String,Jamaica,Pop
DJ Mambito,NaN,"Ragga, Reggae, African Music, Dancehall"
DJ Lady Barbalade,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Lyla Foy,NaN,Pop
A Day to Remember,United States,Pop
Christian Mettler,NaN,Pop
Church of Misery,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJ Mr. Greg,NaN,"Hip Hop, R'n'B"
DJs Katch,NaN,"Hip Hop, R'n'B"
Cuzzy Cuz,NaN,"Hip Hop, R'n'B"
DJ Iuppiter,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Die Romantiker,NaN,Pop
Don P & The Blue Jags,NaN,Pop
Oneway,NaN,Pop
Shig,NaN,"Hip Hop, R'n'B"
DJ Alemao,NaN,"Ragga, Reggae, African Music, Dancehall"
Starch feat. Black Tiger,NaN,"Jazz, Blues, Soul"
DJ Mike Steez,NaN,"Jazz, Blues, Soul"
DJs J-Kaliim,NaN,"Hip Hop, R'n'B"
Cut Rogg,NaN,"Hip Hop, R'n'B"
Hadjy,NaN,"Hip Hop, R'n'B"
Lakeetra Knowles & Chemako,NaN,"Jazz, Blues, Soul"
Mandolin Brothers,NaN,"Jazz, Blues, Soul"
Claudio Filippini,NaN,"Jazz, Blues, Soul"
Tommaso Scannapieco,NaN,"Jazz, Blues, Soul"
Lorenzo Tucci,NaN,"Jazz, Blues, Soul"
John & John,NaN,Pop
DJ Soda Club,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Knackeboul und Gudrun,NaN,Pop
Lia Sells Fish,NaN,Pop
Mani Matter Coverband,NaN,Pop
Adrian Merz,NaN,Pop
Yves Z,NaN,Pop
Winner Sunday Jam,NaN,Pop
Noa Moon,NaN,"Hip Hop, R'n'B"
DJ Mimi,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJ Ron'Del,NaN,"Hip Hop, R'n'B"
Paul C & Paolo Martini,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Braintheft,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Helena Hauff & Daniele Cosmo,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Hush Hush,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
None of Them,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Musskan,NaN,"Hip Hop, R'n'B"
Tenz,NaN,"Hip Hop, R'n'B"
As Animals,NaN,Pop
Mike Eric & CBE,NaN,"Jazz, Blues, Soul"
Thomas Silvestri,NaN,"Jazz, Blues, Soul"
Ralph Sonderegger,NaN,"Jazz, Blues, Soul"
DJs Mask,United States,"Hip Hop, R'n'B"
J Style,NaN,"Hip Hop, R'n'B"
Ray Gee,NaN,"Hip Hop, R'n'B"
DJ Rafik,NaN,"Ragga, Reggae, African Music, Dancehall"
Tanz-Show mit Ibraheem Abd Elmaksoud,Egypt,"Ragga, Reggae, African Music, Dancehall"
Crash-Kurs um 21 Uhr,NaN,"Ragga, Reggae, African Music, Dancehall"
The Dictators,United States,"Rock, Indie, Punk, Heavy Metal, Gothic"
Tacos,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Mr Snapfinger,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Gletscher Fezzzer,NaN,Pop
Fiddlers Green,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Bonafide,Sweden,"Rock, Indie, Punk, Heavy Metal, Gothic"
Glory Hammer,United Kingdom,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs CRE-8,NaN,"Hip Hop, R'n'B"
DJs EPPS,United States,"Hip Hop, R'n'B"
Roberto Petroli,NaN,"Jazz, Blues, Soul"
Max Kämmerling,NaN,"Jazz, Blues, Soul"
Fabrizio Giambanco,NaN,"Jazz, Blues, Soul"
Tino Horat,NaN,"Jazz, Blues, Soul"
DJ Mucks,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJ Alex,NaN,"Ragga, Reggae, African Music, Dancehall"
Jan & Röbi Lässker feat. Andi Reinhard,NaN,"Jazz, Blues, Soul"
Skip & Die,NaN,"Hip Hop, R'n'B"
Manillio & Megaloh,NaN,"Hip Hop, R'n'B"
DJs Guyus,NaN,Electronic
Nik,NaN,Electronic
Lora DJ-Marathon,NaN,Electronic
Casa Loma Jazz Band,NaN,"Jazz, Blues, Soul"
Antoine Bix Moser,NaN,"Jazz, Blues, Soul"
Roland Meder,NaN,"Jazz, Blues, Soul"
Pierre Bernhard,NaN,"Jazz, Blues, Soul"
Mathieu Munch,NaN,"Jazz, Blues, Soul"
Dieter Merz,NaN,"Jazz, Blues, Soul"
Rolph Dreyer,NaN,"Jazz, Blues, Soul"
Peter Gutzwiller,NaN,"Jazz, Blues, Soul"
DJ Mec,NaN,"Hip Hop, R'n'B"
Denge Denge Denge,Peru,Electronic
Hollysiz,NaN,Electronic
James Vincent McMorrow,United Kingdom,Electronic
DJ Mouss,NaN,"Hip Hop, R'n'B"
DJ Doobious,NaN,"Hip Hop, R'n'B"
DJs Emina,NaN,"Ragga, Reggae, African Music, Dancehall"
Alain Ford,NaN,"Ragga, Reggae, African Music, Dancehall"
DJ Da'le,NaN,"Ragga, Reggae, African Music, Dancehall"
Get The Gorgeous,NaN,Pop
The BluesRock Machine,NaN,Pop
Rag Dolls,NaN,Pop
Boost,NaN,"Hip Hop, R'n'B"
Fills Monkey,NaN,"Hip Hop, R'n'B"
Frànçois & The Atlas Mountains,NaN,"Hip Hop, R'n'B"
Bucher's Organ Trio,NaN,"Jazz, Blues, Soul"
Hang Loose,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
All Incuded,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Back Lash,NaN,"Hip Hop, R'n'B"
DJs Yeehaaa,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Oess,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Allschwil Posse,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Kurt,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
After-Party mit DJ Bazooka,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Tyler the Creator,United States,"Rock, Indie, Punk, Heavy Metal, Gothic"
Sonar,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Gletscher,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Joileah Concepcion,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Raphael Peter,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Martin Luzio,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Lucky Peterson,United States,"Jazz, Blues, Soul"
Mike Seeber Trio,NaN,"Jazz, Blues, Soul"
Regio Six Jazz Band,NaN,"Jazz, Blues, Soul"
Emilia Anastazja Duo,NaN,"Hip Hop, R'n'B"
DJ Kenhobiz feat. MC Stone,NaN,Electronic
Kim Carson & Band,NaN,Pop
Lily Gonzales,NaN,"Jazz, Blues, Soul"
Jan Kincaid,NaN,"Jazz, Blues, Soul"
The Golden,NaN,Pop
Julie Sebu Duo,NaN,"Jazz, Blues, Soul"
Tim Kliphuis, Netherlands,"Jazz, Blues, Soul"
Nigel Clark, England,"Jazz, Blues, Soul"
Roy Percy,NaN,"Jazz, Blues, Soul"
Alex Hendriksen Quartet,NaN,"Jazz, Blues, Soul"
Floriano Inácio Jr. Quarteto,NaN,"Jazz, Blues, Soul"
Cojazz Invites,NaN,"Jazz, Blues, Soul"
Christoph Stiefels Isorythms Orchestra,NaN,"Jazz, Blues, Soul"
Parkkonzerte,NaN,"Jazz, Blues, Soul"
Jubiläumsaktivitäten,NaN,"Jazz, Blues, Soul"
Christoph Ràcz,NaN,"Jazz, Blues, Soul"
MC Jay Jr,NaN,"Hip Hop, R'n'B"
MC Johnny T,NaN,"Hip Hop, R'n'B"
Reca SF Soundsystem,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
DJs Flori,NaN,"Ragga, Reggae, African Music, Dancehall"
Wilber,NaN,"Ragga, Reggae, African Music, Dancehall"
Harri Stojka & Hot Club de Vienne,NaN,"Jazz, Blues, Soul"
Fabian Manuel Müller,NaN,"Jazz, Blues, Soul"
Konzertreihe Solo Piano,NaN,"Jazz, Blues, Soul"
Anne Sofie von Otter,Stockholm,Pop
Bengt Forsberg,NaN,Pop
Stian Carstensen,Norway,Pop
Sleaford Mods,United Kingdom,"Rock, Indie, Punk, Heavy Metal, Gothic"
Glanton Gang,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
The Goon Mat & Lord Benardo,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
Christophe Maé & Tal,NaN,Pop
Flora,NaN,"Jazz, Blues, Soul"
Team Me,Norway,Pop
D. Brun del Rs & Hepp,NaN,Pop
DJs G Brown,NaN,"Hip Hop, R'n'B"
Mistah Direct,NaN,"Hip Hop, R'n'B"
DJ Dejan,NaN,Pop
Luk Le Chuck,NaN,"Hip Hop, R'n'B"
Ivresses,NaN,"Jazz, Blues, Soul"
Werke von Jérôme Berney,NaN,"Jazz, Blues, Soul"
DJ Danny van Alphen,NaN,"Rock, Indie, Punk, Heavy Metal, Gothic"
The Jam, England,Pop
Frederik Mademann,NaN,Pop
Johannes Höcketstaller,NaN,Pop
Timo Hartmann,NaN,Pop
The Wisler Gang,NaN,Pop
Glenn Wisler,NaN,Pop
Lou Wisler,NaN,Pop
Mätthu Wisler,NaN,Pop
Paul Josephs,United States,Pop
Valentine & You,NaN,Pop
Tschebberwooky,NaN,Pop
Leo & The Lineup,Denmark,Pop
Frank Powers & Band,NaN,Pop
The Stepwater Band,United States,"Jazz, Blues, Soul"
Umberto Porcaro,NaN,"Jazz, Blues, Soul"
DJs Primero,NaN,"Hip Hop, R'n'B"
Noan,NaN,Pop
The Lords of Alamont,United States,"Rock, Indie, Punk, Heavy Metal, Gothic"
