ambigous_result,genre,name,no_result,origin
0,,JoJo De Freq,0,
0,swiss rock,Favez,0,
0,german hip hop,Miss Platnum,0,
0,alternative rock,Bad Religion,0,
0,alternative rock,Lenny Kravitz,0,
0,alt-indie rock,The Enemy,0,
0,acid jazz,JAZZANOVA,0,
0,swiss rock,Dada (ante portas),0,
0,alternative rock,Manic Street Preachers,0,
0,alternative dance,"Does It Offend You, Yeah?",0,
1,,Drifter & Mortensen,0,
0,deep german pop rock,Sportfreunde Stiller,0,
0,grunge,Navel,0,
0,swiss hip hop,Greis,0,
0,swiss hip hop,Liricas Analas,0,
1,,Drops,0,
0,,Manuel Stahlberger,0,
0,german indie,Kilians,0,
1,,Eddie Richards,0,
0,swiss hip hop,Züri West,0,
0,swiss rock,Kummerbuben,0,
0,,Die Kummberbuben,1,
0,folk-pop,The Kooks,0,
0,,Lightspeed Champion,0,
0,alt-indie rock,Dirty Pretty Things,0,
0,british indie rock,The Rumble Strips,0,
0,latin alternative,Ozomatli,0,
0,latin alternative,Orishas,0,
0,alternative dance,Santigold,0,
0,dance pop,Gabriella Cilmi,0,
0,,"""SunJam Festival""",1,
0,swiss rock,Chocolate Rockets,0,
1,,Elijah & the Dubby Conquerors,0,
0,german hip hop,Deichkind,0,
0,alternative rock,BECK,0,
0,country,Carlene Carter,0,
0,big beat,The Prodigy,0,
0,,Super 08,1,
0,alternative rock,Kings of Leon,0,
0,alt-indie rock,The Fratellis,0,
0,,Joe Lean & The Jing Jang Jong,0,
0,zydeco,Jumpin' Johnny Sansone,0,
0,,Crescent City Brass Band,1,
0,,New Orleans Serenaders,1,
0,,Wolverine Jazz Band,1,
0,new orleans blues,Jon Cleary & the Absolute Monster Gentlemen,0,
0,,"""New Orleans Meets Zofingen""",1,
1,,Jimbo Mathus,0,
0,album rock,White Lion,0,
0,album rock,Lou Reed,0,
1,,Tvyks,0,
0,celtic,Altan,0,
0,alternative dance,THE WHIP,0,
0,,CANSEI DE SER SEXY (CSS),1,
0,dance pop,ERYKAH BADU,0,
0,hip hop,N.E.R.D.,0,
0,alternative dance,FISCHERSPOONER,0,
1,,Hugo,0,
0,,"""Festival De La Cite""",1,
1,,Ion Ludwig,0,
0,alternative dance,Fischerspooner,0,
0,dance pop,Erykah Badu,0,
0,kwaito,Zim Ngqawana,0,
0,alternative dance,Hercules and Love Affair,0,
0,deep euro house,Sascha Funke,0,
1,,John Osborn,0,
0,,Dave Canina,1,
0,,Sylord Walker,1,
0,argentine reggae,Quique Neira,0,
1,,Michael Rose,0,
0,dub,PRINCE ALLA,0,
0,dub,EARL 16,0,
0,dancehall,MYKAL ROSE / MICHAEL ROSE,0,
0,folk,SHERYL CROW,0,
0,album rock,JOE JACKSON,0,
0,dance-punk,BONAPARTE,0,
0,,Asher Selector,1,
0,,Najavibes Band with Matic Horn,1,
0,,Raldo Asher,0,
0,reggae fusion,Uwe Banton,0,
1,,Earl Sixteen,0,
0,dancehall,Chezidek,0,
0,dub,Prince Alla,0,
0,folk,Sheryl Crow,0,
0,alternative country,Ryan Bingham,0,
0,canadian country,K D LANG,0,
0,adult standards,MELODY GARDOT,0,
0,chanson,CAMILLE,0,
1,,YAEL NAIM,0,
0,folk,JOAN BAEZ,0,
0,adult standards,Melody Gardot,0,
0,canadian country,k.d. lang,0,
0,folk,Joan Baez,0,
0,german indie,Sophie Hunger,0,
1,,Yael Naim,0,
0,chanson,Camille,0,
0,alternative rock,THE RACONTEURS,0,
0,acoustic blues,JOHN MAYALL,0,
0,acoustic blues,BUDDY GUY,0,
0,acoustic blues,Otis Taylor,0,
0,acoustic blues,OTIS TAYLOR,0,
0,album rock,Gary Moore,0,
0,alternative dance,VAMPIRE WEEKEND,0,
0,acoustic blues,John Mayall & The Bluesbreakers,0,
0,acoustic blues,Buddy Guy,0,
0,alternative rock,The Raconteurs,0,
0,folk,LEONARD COHEN,0,
0,britpop,MADNESS,0,
0,britpop,Madness,0,
0,dance pop,M.I.A.,0,
0,folk,Leonard Cohen,0,
1,,Sharon Robinson,0,
0,dance pop,M.I.A (MIA),0,
0,adult standards,DIANA ROSS,0,
0,acoustic blues,Robert Cray,0,
0,album rock,Alice Cooper,0,
0,adult standards,Paul Simon,0,
0,,Polygraph Lounge,1,
0,bow pop,Sigur Rós,0,
0,,"""Live At Sunset""",1,
0,,Ryan Shaw,0,
1,,"""Moon & Stars Locarno""",0,
0,adult standards,PAUL SIMON,0,
0,acoustic blues,ROBERT CRAY,0,
0,italian arena pop,Vasco Rossi,0,
0,britpop,Travis,0,
1,,Gnarls Barkley,0,
0,album rock,Santana,0,
0,alternative dance,THE KILLS,0,
0,alternative dance,GOSSIP,0,
1,,GNARLS BARKLEY,0,
0,britpop,TRAVIS,0,
0,belgian rock,Das Pop,0,
0,alternative dance,The Kills,0,
0,belgian rock,DAS POP,0,
0,adult standards,Etta James & The Roots Band,0,
0,microhouse,Matias Aguayo,0,
1,,Deepgroove,0,
0,deep disco house,H.O.S.H.,0,
0,bossa nova,Chico César,0,
0,,Paraiba Meu Amor,1,
0,adult standards,ETTA JAMES,0,
0,accordion,RICHARD GALLIANO,0,
0,bossa nova,CHICO CESAR,0,
0,,HAMILTON DE HOLLANDA,1,
0,bossa nova,Hamilton de Holanda,0,
0,accordion,Richard Galliano,0,
0,,Aleijadinho De Pombal,0,
1,,Flavio Jose,0,
0,forro,Pinto Do Acordeon,0,
0,,Trio Tamandua,0,
0,jazz christmas,David Sanborn,0,
0,italian arena pop,Jovanotti,0,
0,,"""Openair Frauenfeld""",1,
0,melodic hardcore,Lagwagon,0,
0,alternative metal,Cavalera Conspiracy,0,
0,axe,ELBA RAMALHO,0,
0,pop,MARK RONSON,0,
0,dance pop,JILL SCOTT,0,
1,,MART'NALIA,0,
0,,ADELE (UK),1,
1,,Mart'nalia,0,
0,pop,Mark Ronson,0,
0,dance pop,Adele,0,
0,,Miss Jill Scott,1,
0,swiss hip hop,ZURI WEST,0,
0,german hip hop,Dynamite Deluxe,0,
0,axe,Elba Ramalho,0,
0,neo soul,Rahsaan Patterson,0,
0,neo soul,RAHSAAN PATTERSON,0,
0,bossa nova,MILTON NASCIMENTO,0,
1,,JOAO BOSCO,0,
0,bossa nova,Milton Nascimento,0,
0,bossa nova jazz,Jobim Trio,0,
0,bossa nova,João Bosco,0,
0,adult standards,Herbie Hancock,0,
0,hip pop,Ledisi,0,
0,classic funk rock,CHAKA KHAN,0,
0,album rock,Blondie,0,
0,classic funk rock,Chaka Khan,0,
0,,QUINCY'S 80TH ANNIVERSARY CELEBRATION,1,
1,,Big Band,0,
0,australian alternative rock,CROWDED HOUSE,0,
0,deep smooth jazz,"Paul Jackson, Jr.",0,
0,jazz christmas,Joe Sample,0,
0,,Tim Robinson,0,
1,,Angélique Kidjo,0,
0,adult standards,Quincy Jones,0,
0,jazz fusion,Nathan East,0,
0,adult standards,Nana Mouskouri,0,
0,vocal jazz,Curtis Stigers,0,
0,adult standards,Petula Clark,0,
0,bebop,James Moody,0,
1,,Mick Hucknall,0,
1,,Franco Ambrosetti,0,
0,,Greg Phillinganes,0,
0,doo-wop,Larry Williams,0,
0,swedish jazz,Nils Landgren,0,
0,,Paulinho Da Costa,0,
1,,Pepe Lienhard & The Swiss Army,0,
0,adult standards,Patti Austin,0,
0,chicago soul,Freda Payne,0,
0,classic funk rock,The Crusaders,0,
0,alt-indie rock,Babyshambles,0,
0,alt-indie rock,BLOOD RED SHOES,0,
1,,MICK HUCKNALL,0,
0,,NIELS LANDGREN,1,
0,,"""Saxophone Summit""",1,
0,country,KRIS KRISTOFFERSON,0,
0,jazz fusion,Steve Lukather,0,
0,liedermacher,Tim Fischer,0,
0,alternative dance,INTERPOL,0,
0,danish pop,THE KISSAWAY TRAIL,0,
0,danish pop,The Kissaway Trail,0,
0,alternative rock,LENNY KRAVITZ,0,
0,alternative rock,THE NATIONAL,0,
1,,Eddy Grant,0,
0,deep funk,Galactic,0,
0,adult standards,Diana Krall,0,
0,hip pop,Alicia Keys,0,
0,german metal,Schandmaul,0,
0,,Stanton Moore,0,
0,deep german hip hop,Culcha Candela,0,
0,swedish indie rock,The (International) Noise Conspiracy,0,
1,,Brisa Roché,0,
0,garage rock,Turbonegro,0,
1,,Choo Choo,0,
0,fourth world,JAN GARBAREK,0,
1,,BRISA ROCHE,0,
1,,Pete Philly,0,
0,hip pop,ALICIA KEYS,0,
0,hard alternative,Draven,0,
0,fourth world,Jan Garbarek,0,
0,,The Corleons,0,
0,,Tight Finks,0,
0,vocal jazz,KATIE MELUA,0,
0,album rock,R.E.M.,0,
0,italian arena pop,Mina,0,
0,flamenco,JAVIER LIMON,0,
0,jazz bass,LENNY WHITE,0,
0,classic funk rock,STANLEY CLARKE,0,
0,italian folk,EUGENIO BENNATO,0,
0,flamenco,AL DI MEOLA,0,
0,,bettermondays,0,
0,swiss rock,Chica Torpedo,0,
0,,Benedicte Braenden,0,
0,,Los Pinguos,0,
0,uk garage,Beverley Knight,0,
0,swiss rock,Redwood,0,
0,,Ray Wilko,0,
1,,Silicon,0,
1,,Carbon,0,
0,,Ich + Ich,1,
0,alternative metal,HIM,0,
0,adult standards,The Puppini Sisters,0,
0,contemporary post-bop,Marcus Miller,0,
0,,Taranta Power,1,
0,art rock,Return to Forever,0,
0,italian folk,Eugenio Bennato,0,
0,flamenco,Javier Limon,0,
0,,Greements De Fortune,0,
0,,Hank Cash,0,
1,,RAD,0,
0,cumbia,Juanes,0,
0,harmonica blues,John Nemeth,0,
0,country christmas,Asleep at the Wheel,0,
0,,The Real Pete Rock,1,
0,alternative hip hop,EPMD,0,
0,alternative hip hop,Saigon,0,
1,,Just Blaze,0,
0,folk-pop,Ben Harper,0,
0,suomi rock,Disco Ensemble,0,
0,deep german pop rock,Klee,0,
0,folk-pop,Amy Macdonald,0,
0,,The Courteeners,1,
0,,Nils Burri,0,
0,swiss rock,Philipp Fankhauser,0,
1,,Slam & Howie,0,
0,alternative hip hop,Talib Kweli,0,
0,abstract hip hop,Lyrics Born,0,
0,,Aloan,0,
0,cumbia,JUANES,0,
0,swiss hip hop,GREIS,0,
0,alternative hip hop,TALIB KWELI,0,
0,swedish folk pop,Vera,0,
0,,Meneguar,0,
0,african gospel,Marvin,0,
0,german pop,Herbert Grönemeyer,0,
0,quebecois,Les Trois Accords,0,
0,swiss rock,Adrian Stern,0,
1,,Gianni Spano,0,
0,cabaret,Cassandra Wilson,0,
0,acid jazz,Stereo MC's,0,
0,,Tess Wiley,0,
0,euroska,Mother's Pride,0,
0,,Bagatello,1,
0,acoustic blues,Alvin Youngblood Hart,0,
0,,Ian Parker Band,1,
0,melodic hard rock,Serpentine,0,
0,album rock,Jethro Tull,0,
1,,Eugene Hideaway Bridges,0,
1,,Caligagan,0,
0,,Amar Sundy,0,
0,,The Young Punx,0,
0,,Freddy Coudboul,1,
0,deep indie singer-songwriter,Anshelle,0,
0,,Solange La Frange,0,
1,,Sean Taylor,0,
0,celtic rock,The Real McKenzies,0,
0,anti-folk,SOKO,0,
0,,"""Paleo Festival""",1,
0,brazilian indie,Barbatuques,0,
0,chanson,BB Brunes,0,
0,alt-indie rock,THE WOMBATS,0,
0,bossa nova,Vanessa da Mata,0,
1,,REDBACK,0,
0,african gospel,MARVIN,0,
0,british indie rock,PETE AND THE PIRATES,0,
0,belgian rock,dEUS,0,
0,anti-folk,SoKo,0,
1,,Pete & The Pirates,0,
0,chanson,BB BRUNES,0,
0,chanson,Cali,0,
0,french indie pop,MICKY GREEN,0,
0,indie pop,I'M FROM BARCELONA,0,
0,chamber pop,PATRICK WATSON,0,
0,belgian rock,GIRLS IN HAWAII,0,
0,,LAS AVES (ex THE DODOZ),1,
0,,DAPHNI AKA CARIBOU,1,
0,alternative dance,Goose,0,
0,alternative dance,GOOSE,0,
0,alternative dance,THE RAVEONETTES,0,
0,album rock,Billy Idol,0,
0,dance pop,MIKA,0,
0,deep german pop rock,Söhne Mannheims,0,
0,,SUMMER WENT TOO SOON,0,
1,,Sharf,0,
0,dance pop,Mika,0,
0,,Jordan's Drive,1,
0,baile funk,BONDE DO ROLE,0,
0,alternative dance,The Raveonettes,0,
0,indie pop,I'm From Barcelona,0,
0,chamber pop,Patrick Watson,0,
0,belgian rock,Girls in Hawaii,0,
0,bay area indie,The Dodos,0,
0,french indie pop,Micky Green,0,
0,,Rosqo,0,
0,,Summer Went Too Soon,0,
0,baile funk,Bonde Do Rolê,0,
1,,Monte Montgomery,0,
0,acoustic blues,Keb' Mo',0,
1,,Robotnik,0,
0,dark cabaret,FIREWATER,0,
0,dark cabaret,Firewater,0,
0,french reggae,Tiken Jah Fakoly,0,
0,latin alternative,Manu Chao,0,
0,brazilian indie,DJ Dolores,0,
0,morna,Mayra Andrade,0,
0,vegan straight edge,Chapter,0,
0,capoeira,RAMIRO MUSOTTO,0,
0,,Son de Nadie,1,
0,swiss rock,Strozzini,0,
0,french reggae,Junior Tshaka,0,
1,,The Dynamites,0,
1,,Seun Anikulapo Kuti,0,
0,french reggae,Dub Inc,0,
0,capoeira,Ramiro Musotto,0,
0,swiss rock,Moonraisers,0,
0,,Cowboys on Dope,0,
0,finnish dance pop,ASA,0,
0,french reggae,JUNIOR TSHAKA,0,
0,,MANU CHAO LA VENTURA,1,
0,french reggae,TIKEN JAH FAKOLY,0,
0,afrobeat,SEUN KUTI,0,
0,brazilian indie,DJ DOLORES,0,
0,yugoslav rock,Dorian Gray,0,
1,,Kassette,0,
0,,Alexandre Kinn,0,
1,,Silverio Pessoa,0,
0,neo soul,Macy Gray,0,
0,acid jazz,Federico Aubele,0,
1,,Jondo,0,
0,,Dunny Bryant's RedEye Band,1,
0,chanson,Thomas Dutronc,0,
0,adult standards,Chicago,0,
0,,Toufo,0,
0,french indie pop,Constance Verluca,0,
0,alternative dance,Yelle,0,
0,chanson,Grand Corps Malade,0,
0,chanson,DANIEL DARC,0,
0,alternative dance,YELLE,0,
0,,TOUFO,0,
0,french indie pop,CONSTANCE VERLUCA,0,
1,,Sven Wegner,0,
0,french indietronica,Knor,0,
1,,Asem Shama,0,
0,chanson,Daniel Darc,0,
0,,DORIAN GRAY (METAL),1,
1,,SILVERIO PESSOA,0,
0,francoton,KENY ARKANA,0,
0,chanson,THOMAS DUTRONC,0,
0,,ALEXANDRE KINN,0,
0,brazilian hip hop,Marcelo D2,0,
0,francoton,Keny Arkana,0,
0,,Missill,0,
0,downtempo,Massive Attack,0,
0,chanson,Cocoon,0,
0,cuban rumba,¡Cubanismo!,0,
0,chanson,Vanessa Paradis,0,
1,,Etienne Daho,0,
0,norwegian indie,Minor Majority,0,
0,belgian indie,Sharko,0,
0,blues,"Willie ""Big Eyes"" Smith",0,
0,chanson,Alain Bashung,0,
1,,David Maxwell,0,
0,,Calvin Jones,0,
0,chicago blues,Jerry Portnoy,0,
1,,Giles Smith,0,
0,swiss rock,Heidi Happy,0,
0,swiss hip hop,Open Season,0,
1,,Coming Soon,0,
1,,Kolo,0,
0,,Brendan Adams,0,
0,,Steady Rollin' Bob Margolin,1,
0,adult standards,Peter Cincotti,0,
1,,The Bridge,0,
0,dance pop,Shaggy,0,
1,,Fraissinet,0,
0,,Alenko,0,
0,,Zebramix,1,
1,,The Do,0,
0,baile funk,DJ Sandrinho,0,
0,swiss hip hop,OPEN SEASON,0,
0,baile funk,DJ SANDRINHO,0,
0,acoustic blues,Hubert Sumlin,0,
0,chanson,VANESSA PARADIS,0,
0,,Darren Flecta,0,
0,deep disco house,Audiofly,0,
1,,ETIENNE DAHO,0,
0,belgian indie,SHARKO,0,
0,norwegian indie,MINOR MAJORITY,0,
1,,THE DO,0,
0,,ALENKO,0,
1,,COMING SOON,0,
0,chanson,COCOON,0,
1,,OURS,0,
0,,K (CHANSON FRANCAISE),1,
0,,NICOLAS FRAISSINET,0,
0,chanson,ALAIN BASHUNG,0,
0,,GYPSY SOUND SYSTEM,1,
1,,THE PASSENGERS,0,
0,,MOLEQUE DE RUA,0,
0,alternative dance,VIVE LA FETE,0,
0,neo classical metal,VANISHING POINT,0,
0,bossa nova jazz,JOSE BARRENSE DIAS,0,
1,,REM,0,
0,swiss rock,FAVEZ,0,
0,,ORQUESTRA DO FUBA,0,
0,chanson,Dionysos,0,
0,alternative dance,Vive la fête,0,
0,,Gypsy Sound System,1,
0,,To The Vanishing Point,0,
0,funk rock,Reverend Horton Heat,0,
0,,Atomic Nick,1,
0,,Le Frère,0,
1,,Dan Ghenacia,0,
1,,Gregorythme,0,
0,filter house,DJ Mehdi,0,
0,album rock,The Georgia Satellites,0,
0,,Shir Khan,0,
0,swiss rock,Biggles,0,
0,jazz christmas,Lee Ritenour,0,
0,,20 Stories Box,1,
0,french indie pop,H-Burns,0,
1,,Fucking Beautiful,0,
1,,Trummer & Adrian Weyermann,0,
1,,Digital Natives,0,
0,,"""For Noise Festival""",1,
0,,"""Fetes de Geneve""",1,
0,,Syd Matters,0,
0,alternative rock,Mercury Rev,0,
0,icelandic pop,Bang Gang,0,
0,,Pilooski,0,
0,minimal techno,Mike Banks,0,
0,acid house,Juan Atkins,0,
0,celtic,Moving Hearts,0,
0,abstract hip hop,Antipop Consortium,0,
0,filter house,Birdy Nam Nam,0,
0,balearic,The Emperor Machine,0,
0,alternative dance,Sébastien Tellier,0,
0,swiss rock,Evelinn Trouble,0,
1,,Guess What,0,
1,,Cabanne,0,
1,,Seph,0,
0,,Jan Krueger,1,
0,alternative dance,Zoot Woman,0,
0,,SweetnCandy,0,
0,bass music,Peverelist,0,
0,swiss hip hop,Breitbild,0,
0,danish pop,Grand Avenue,0,
1,,Roni Size & Reprazent,0,
0,big beat,Roni Size,0,
0,swiss hip hop,Chlyklass,0,
0,,Deep Trip,1,
0,float house,Tama Sumo,0,
0,,"""Heitere Open Air Festival""",1,
0,,Rizzoknor,0,
0,balearic,Low Motion Disco,0,
0,bass music,Appleblim,0,
0,norwegian rock,Danko Jones,0,
1,,Hannah Holland,0,
0,minimal tech house,Einzelkind,0,
0,deep euro house,Moonbootica,0,
0,minimal techno,Felix Kröcher,0,
0,deep euro house,Monika Kruse,0,
0,minimal techno,Heartthrob,0,
0,deep euro house,Dusty Kid,0,
0,detroit techno,The Advent,0,
1,,Xenia Beliayeva,0,
0,deep disco house,Shonky,0,
0,destroy techno,D.I.M.,0,
1,,Smilla,0,
1,,Phuture Traxx,0,
0,deep euro house,Dapayk & Padberg,0,
0,electropunk,Bodi Bill,0,
0,minimal techno,Djuma Soundsystem,0,
0,alternative dance,Rex the Dog,0,
0,big beat,Bomb The Bass,0,
0,fidget house,Jesse Rose,0,
0,deep disco house,Green Velvet,0,
0,k-pop,Lexy,0,
0,,Feldermelder,0,
0,schranz,DJ Rush,0,
0,,Disgroove,0,
0,,Made In Mind,0,
0,,Trouble Over Tokyo,0,
0,,Bee Lincoln,0,
1,,rectangle,0,
0,electrofox,Adam Kesher,0,
0,swiss rock,The Mondrians,0,
0,french rock,HushPuppies,0,
0,alternative dance,M83,0,
0,deep minimal techno,Remute,0,
0,microhouse,Onur Özer,0,
0,,Sektion Kuchikaeschtli,1,
0,atmospheric post rock,Leech,0,
0,,Tricky (Adrian Thaws),1,
0,,Sven Dohse,0,
1,,Roy Paci & Aretuska,0,
0,deep german pop rock,Wir sind Helden,0,
0,alternative metal,Killswitch Engage,0,
0,,Radio Dead Ones,0,
0,swiss rock,Lea Lu,0,
0,hardcore punk,The Unseen,0,
0,album rock,Iron Maiden,0,
0,alternative dance,The Futureheads,0,
0,alternative rock,Cage the Elephant,0,
0,indie rock,The Hoosiers,0,
1,,Coal,0,
1,,Bzar,0,
0,german metal,OOMPH!,0,
0,norwegian rock,Animal Alpha,0,
0,deep german pop rock,Stefanie Heinzmann,0,
0,deep german pop rock,Fettes Brot,0,
0,,Peter Kernel,0,
0,power noise,S.I.N.A,0,
0,,Adi Stern,1,
0,,Manner Am Meer,1,
0,dance-punk,The Sonic Boom Foundation,0,
1,,Mutlu,0,
1,,Benno Blome,0,
0,german techno,Lopazz,0,
0,freestyle,Sandee,0,
0,classic norwegian pop,Kaizers Orchestra,0,
0,,"""Winterthurer Musikfestwochen""",1,
0,album rock,Eric Clapton,0,
0,,Detested,1,
0,,Meskalin,0,
0,deep german pop rock,Madsen,0,
0,crack rock steady,Leftöver Crack,0,
1,,Salvatore Freda,0,
0,alternative metal,NEUROSIS,0,
1,,Butane,0,
0,atmospheric post-metal,IMPURE WILHELMINA,0,
0,,Andaloop,1,
0,atmospheric post-metal,THE OCEAN,0,
0,death metal,ENTOMBED A.D.,0,
0,neo-rockabilly,Buzz Campbell & Hot Rod Lincoln,0,
0,dance rock,Stray Cats,0,
1,,Justus Kohncke,0,
0,tech house,Deetron,0,
0,dub techno,Fenin,0,
0,deep disco house,Kellerkind,0,
0,,FAT NO BRAIN,0,
0,,The Bandgeek Mafia,0,
0,ska,Sonic Boom Six,0,
0,deep german pop rock,Peter Maffay,0,
0,folk christmas,Grace Potter,0,
0,,"""Blues To Bop""",1,
1,,The Dixie Hummingbirds,0,
0,dance-punk,Louis XIV,0,
0,classic swedish pop,Miss Li,0,
0,,Hiroaki Umeda,1,
0,,"""La Batie-Festival De Geneve""",1,
1,,Lole,0,
0,classic swedish pop,MISS LI,0,
0,,Detektivbyr??n,1,
0,,Marie Brassard,1,
0,,Mala Suerte,0,
0,,"""Burg Clanx Festival""",1,
0,afrobeat,FANGA,0,
0,icelandic pop,BANG GANG,0,
0,house,Steve Lawler,0,
1,,DJ'S CHOICE,0,
1,,Attias,0,
1,,MIKE D,0,
0,afrobeat,Fanga,0,
0,dance pop,Robyn,0,
0,dance pop,Madonna,0,
0,timba,Miguel Enriquez,0,
0,,Stanislas Nordey,1,
0,,Luluxpo,0,
0,,Jerome Richer,1,
0,,Babinou,1,
0,,Dorian Rossel,1,
0,melodic hardcore,Pennywise,0,
0,fingerstyle,Peppino D'Agostino,0,
1,,Infinite Livez,0,
0,fidget house,Radioclit,0,
0,,SCHTARNE 5I,1,
0,alternative dance,MIDNIGHT JUGGERNAUTS,0,
0,alternative dance,Midnight Juggernauts,0,
0,,Christophe Fiat,1,
0,,Schtarnefoifi,0,
0,j-ambient,POLA,0,
0,deep german pop rock,Kettcar,0,
0,j-ambient,Pola,0,
0,,DJ GONZALO,0,
0,indie folk,Conor Oberst and the Mystic Valley Band,0,
0,,Romeo Castellucci,1,
0,dubsteppe,Michelangelo,0,
1,,Pony Express,0,
0,big beat,Timo Maas,0,
0,alternative dance,Minitel Rose,0,
0,,MICHELANGELO PAGNANO,1,
0,deep disco house,M.A.N.D.Y.,0,
0,deep minimal techno,Popof,0,
0,destroy techno,Proxy,0,
0,,Thomas Von Party,0,
0,deep disco house,Solomun,0,
0,,Born Bjorg,0,
1,,Kenny Hawkes,0,
0,,HURLAK,0,
0,,DJ SCRATCHY,1,
1,,RAINER TRUBY,0,
0,,Hurlak,0,
0,,Michele Noiret,1,
1,,Silly Walks Discotheque,0,
0,,Boodaman,0,
0,,Gong Gong,0,
0,,Gaspard Buma,1,
0,,Gerard Desarthe,0,
0,art rock,FAUST,0,
0,alternative dance,FUJIYA & MIYAGI,0,
0,art rock,Faust,0,
0,,Kent Division,1,
0,,Massimo Furlan,0,
1,,Love Motel,0,
0,acid jazz,MINUS 8,0,
0,acid jazz,Minus 8,0,
0,,Lovell Sisters,1,
0,,Marco Berrettini,1,
0,,Brice Catherin,1,
1,,Saboteur,0,
0,dance-punk,Bonaparte,0,
0,,ALI BABA SOUND,1,
0,french indie pop,FRENCH COWBOY,0,
0,world fusion,SMADJ,0,
0,bass music,Mala,0,
0,math rock,Part Chimp,0,
0,dubstep,Loefah,0,
0,acoustic pop,Colbie Caillat,0,
0,bluegrass,Ricky Skaggs,0,
1,,Marco Gottardi & The Silver Dollar Band,0,
0,,"""Country Night Gstaad""",1,
0,contemporary country,Clint Black,0,
0,contemporary country,Bomshel,0,
0,world fusion,Smadj,0,
0,french indie pop,French Cowboy,0,
0,dubstep,Coki,0,
0,microhouse,Superpitcher,0,
0,atmospheric post-metal,Unhold,0,
0,,4D model,1,
0,,De Mann,0,
0,mashup,DJ Zebra,0,
0,,Ed Luis,1,
0,,Kliby & Caroline,1,
0,dance pop,OneRepublic,0,
0,crossover thrash,The Adicts,0,
0,freak folk,Ponytail,0,
0,,Devon Allman's Honeytribe,0,
0,acoustic pop,Ingrid Michaelson,0,
0,alternative metal,Meshuggah,0,
1,,Dory,0,
0,j-dance,Meg,0,
1,,Melee,0,
1,,Dia,0,
0,,Peilomat,1,
0,,Jens Zimmermann,0,
0,minimal tech house,Marc Antona,0,
1,,DJ Brain,0,
1,,3nity,0,
0,dance rock,Arcadia,0,
0,horror punk,Demented are Go,0,
0,alternative metal,Escape the Fate,0,
0,emo,From First to Last,0,
0,christian alternative rock,Everyday Sunday,0,
1,,Maxime Dangles,0,
0,microhouse,Jonas Bering,0,
0,detroit techno,Aril Brikha,0,
0,deep indie rock,Frantic,0,
1,,Alexandra Prusa,0,
0,hardcore hip hop,Tony Touch,0,
0,dance rock,Killing Joke,0,
0,bebop,Bill Charlap,0,
1,,Renee Rosnes,0,
0,album rock,Bryan Adams,0,
0,garage rock,The Hellacopters,0,
0,stomp and holler,Tom Brosseau,0,
0,,Toke D Keda,1,
0,alt-indie rock,The Charlatans,0,
1,,Rauwkost,0,
0,,Emil Teiger,0,
0,alternative hip hop,Immortal Technique,0,
0,,K7 Records,1,
1,,Soha,0,
0,brutal death metal,Skinless,0,
0,abstract,Plaid,0,
0,,Cocoon Recordings,1,
1,,Thom Nagy,0,
0,alternative dance,Joakim,0,
0,microhouse,Swayzak,0,
0,sludge metal,Porn,0,
0,doom metal,Big Business,0,
0,alternative metal,Melvins,0,
0,alt-indie rock,Primal Scream,0,
1,,Godiva,0,
0,celtic,Celtic Woman,0,
0,,Bill Patrick,1,
0,,Danny Settimio,0,
0,uk garage,Grant Nelson,0,
1,,Tadeo,0,
0,minimal tech house,Sasse,0,
0,deep melodic euro house,Dave DK,0,
0,,Dario Lotti,0,
1,,Luca Agnelli,0,
0,,Chica Paula,0,
0,french punk,Okploïde,0,
0,,Ipecac Recordings,1,
0,german oi,Verlorene Jungs,0,
1,,Clare,0,
1,,The Reasons,0,
0,latin,Julieta Venegas,0,
0,etherpop,Clare & The Reasons,0,
0,dance-punk,"Albert Hammond, Jr.",0,
0,industrial metal,Eisbrecher,0,
0,permanent wave,Coldplay,0,
0,blues-rock,Paul Rodgers,0,
0,indie folk,Rocky Votolato,0,
0,,Queen + Paul Rodgers,1,
0,album rock,Queen,0,
0,punk christmas,The Toasters,0,
1,,Rain,0,
0,german oi,Loikaemie,0,
0,,The Casting Out,0,
0,minimal tech house,Moritz Piske,0,
0,alternative dance,Booka Shade,0,
0,,The Legendary JC's,0,
0,celtic punk,Mr. Irish Bastard,0,
0,deep german punk,Red Tape Parade,0,
0,,NECRO THE SEXORCIST SPECIAL EDITION CD,1,
1,,ANA,0,
0,alternative dance,GusGus,0,
0,garage pop,M.O.T.O.,0,
0,bass music,Skream,0,
0,bass music,Benga,0,
0,,DVD SOON!!!,1,
0,deep minimal techno,Fabio Giannelli,0,
0,brass band,The Dirty Dozen Brass Band,0,
0,atmospheric post-metal,Pelican,0,
0,,CLARISSE LAVANANT,0,
0,finnish indie,Lapko,0,
0,british indie rock,Look See Proof,0,
0,glam metal,Backyard Babies,0,
0,,KRISTY MAJORS of PRETTY BOY...,1,
0,canadian metal,Pretty Boy Floyd,0,
0,deep german punk,Turbostaat,0,
0,,DFA Records,1,
0,deep german pop rock,Killerpilze,0,
0,acid jazz,Nightmares on Wax,0,
0,minimal tech house,Polder,0,
1,,DJ Scene,0,
0,detroit techno,Ben Klock,0,
0,detroit techno,Marcel Dettmann,0,
0,bass music,Shed,0,
