Adress,City,Latitude,Longitude,Venue
,Zürich,47.366667,8.55,Souterrain
,Zürich,47.38381,8.49762,Elmo delmo
,Alt sankt johann,47.190776,9.27703,Zeltainer
,Winterthur,47.5,8.75,Frackwoche
,Lausanne,46.519595,6.632335,Festival vivapoly
,Geneva,46.2,6.166667,La graviere!
,Geneva,46.2,6.166667,Icv arcade (en acoustique) w/ the green flamingos
,Carouge,46.18331,6.141425,Icv arcade en duo acoustique w/the monkberry moon orchestra en duo acoustique
,Solothurn,47.233333,7.516667,Streetshow
,Zollikon,47.333333,8.583333,Athayoga zollikon
,Schönenwerd,47.374405,8.00649,Wirtschaft zum wilden mann
,Horw,47.016667,8.3,Sommerfest hslu
,Zürich,47.366667,8.55,Firmenevent
,Neuenkirch,47.0989,8.20591,Theater­bar bunter­bunter
,Lutzenberg,47.466629,9.53301,Restaurant treichli
,Yverdon-les-bains,46.783333,6.65,Baleinev
,Lancy,46.1828,6.1205,Mai au parc
,Bulle,46.616667,7.066667,Fightclub round ix; ebullition
,Yverdon-les-bains,46.783333,6.65,Heig
,Rheinfelden,47.554005,7.78997,Tabakhusli
,Basel,47.54874,7.58768,Sp politiker party
,Walenstadt,47.12462,9.313135,Strandlokal neptun (bei schonem wetter)
,Luzern,47.083333,8.266667,Triebhaus!
,Zürich,47.366667,8.55,Komplex club (w/robert francis)
,Lucerne,47.047798,8.30388,Kulterfabrik 118
,Bulach,47.516667,8.533333,Presessions sound circle festival
,Zürich,47.366667,8.55,Bhakti beats volkshaus 2324
,Winterthur,47.49728,8.72935,Zhaw
,Rhazuns,46.8,9.4,Bonazuns
,Kriens,47.033333,8.283333,Swiss car center car show
,Luzern,47.083333,8.266667,Dskillz  dlux  the club
,Locarno,46.166667,8.8,Lilobal
,Geneva,46.2,6.166667,Fete de lespoir festival
,Fribourg,46.803746,7.153683,Showcase mediamarkt
,Neuchâtel,46.99034,6.93112,College des parcs
,Geneva,46.208358,6.142701,Ginebra
,Lausanne,46.533333,6.666667,Les docks (w/robert francis)
,Martigny,46.101375,7.072902,Theatre martolet
,Geneva,46.208358,6.142701,Jour de fete
,Geneva,46.2,6.166667,La gravia¨re
,Chavannes-des-bois,46.314548,6.13161,R celt festival / geneve (suisse)
,Bern,46.916667,7.466667,Opening  myami club
,Solothurn,47.233333,7.516667,Beach arena
,Le locle,47.066667,6.75,Lux!
,Niederwichtrach,46.8503,7.5756,Drachefest 2014
,Berne,46.916667,7.466667,Must world tour at dachstock
,Jona,47.230179,8.83738,Mercedes benz firmenanlass
,Hüntwangen,47.590431,8.493348,Das phantom der oper
,Winterthur,47.5,8.75,Kinky circus
,Olten,47.35,7.916667,Lumilauta shop
,Olten,47.35,7.916667,Beach love at pure summer lounge
,Lungern,46.8,8.166667,Brunigindoor
,Winterthur,47.5,8.75,84 club
,Willisau,47.122341,7.99298,Spring bluegrass festival willisau
,Aarburg,47.316667,7.9,Christopher s & luca hanni live
,Zürich,47.366667,8.55,Bronschhofen
,Muotathal,46.9757,8.75067,Rednex club house
,Basel,47.566667,7.6,We are legends
,Zürich,47.366667,8.55,Pfirter
,Aarburg,47.325199,7.90542,Mzh paradiesli
,Winterthur,47.5,8.75,Mc queen
,Huntwangen,47.6,8.483333,Colourdream festival
,Zürich,47.366667,8.55,Colour dream festival // day show
,Zürich,47.366667,8.55,Der berg ruft
,Meilen,47.283333,8.633333,Musig am zurisee
,Basel,47.575939,7.5979,"Cafe salon, sperrstrasse 94"
,Chur,46.850208,9.53118,Higa
,Landquart,46.963798,9.55931,Hotel schweizerhof (duo)
,Altbüron,47.178562,7.883023,Mzh hiltbrunnen
,Agno,45.983333,8.85,Temus music bar
,Lugano,46.0,8.966667,Andys pub
,Castione,46.233333,9.033333,Cancelled (date to announce w/dreamshade)
,Bussigny,46.551102,6.55597,Festival arkhe
,La chaux-de-fonds,47.10322,6.832715,Centraf
,Zürich,47.366667,8.55,Planet yoga
,Zürich,47.366667,8.55,El lokal!
,Lugano,46.002975,8.951305,Revolve boat
,Biel,47.166667,7.25,Streetshow (unplugged & raw  trio)
,Weggis,47.032308,8.434735,Football camp
,Oberägeri,47.134201,8.61553,Unplugged & uncorked (duo)
,Geneva,46.2,6.166667,Hotel du parc des eauxvives defile de mode hackett london
,Zürich,47.366667,8.55,"Mimetic & sigmasix  live ""vertical surround"" videoex"
,Geneva,46.2,6.166667,Victoria hall*
,Pomy,46.761299,6.66682,Hawai party
,Neuchatel,47.0,6.966667,Patinoire de neuchatel
,Neuchatel,47.0,6.966667,Dancefloor
,Montreux,46.439308,6.90471,Montreux music & convention center
,Geneva,46.2,6.166667,Bal des createurs
,Rueggisberg,46.816667,7.433333,Goffers chiubi
,Kehrsatz,46.910301,7.46543,Kulturarena eventhalle
,Bulach,47.516667,8.533333,Hardcore city
,Zürich,47.366667,8.55,Future music festival
,Delemont,47.366667,7.333333,Niquepique party
,Zürich,47.366667,8.55,Future sound music festival
,Rain,47.129559,8.25684,Sandplattenfest
,Zürich,47.366667,8.55,Bogen (w/ colleen green)
,Basel,47.566667,7.6,Psytravels wolfsclosing
,Delemont,47.366667,7.333333,Centre culturel de delemont
,Alt sankt johann,47.193581,9.28492,Naturstimmen
,Embrach,47.5,8.6,Warpel
,Zürich,47.366667,8.55,"Mimetic & sigmasix  live ""vertical surround""  videoex"
,Neuenkirch,47.07058,8.19928,Zoischuur
,Kriens,47.033333,8.283333,Unique danceclub
,Zürich,47.366667,8.55,Rio bar bday party
,Luzern,47.083333,8.266667,Libido (the club)
,St. gallen,47.42638,9.37369,Caliente bar
,Zürich,47.366667,8.55,Escherwiss club
,Bellinzona,46.199902,9.02131,Birreria bavarese (solo)
,Ponte brolla,46.185501,8.75263,Osteria allorrido (with dead horse)
,Geneva,46.208358,6.142701,Ibg
,Cuarny,46.77055,6.68969,Mousse party
,Zürich,47.366667,8.55,Radio lora
,Rheinfelden,47.554169,7.79317,Stadtkirche rheinfelden
,Arlesheim,47.493111,7.61506,Reformierte kirche arlesheim
,Basel,47.553734,7.59036,Turnhalle theater
,Basel,47.566667,7.6,Live  garage
,Monthey,46.25,6.95,Le chateau
,Geneva,46.208358,6.142701,Baby plage
,Lausanne,46.533333,6.666667,Pavillon (paroissial)
,La sagne,47.049461,6.81486,Festival des gouttes
,Grenchen,47.192879,7.3994,Grega
,Berne,46.94251,7.43351,Musigbistro
,Hasle,47.016258,7.65591,Hockeyfest 2014
,Boswil,47.299324,8.315289,Reitanlage flurweid
,Basel,47.54874,7.58768,Borderlline
,Tennwil,47.306309,8.22187,Tennwil rocknacht open air
,Therwil,47.497341,7.55365,Romischkatholische kirche therwil
,Winterthur,47.5,8.75,Cafe augblick
,Toggenburg,47.280096,9.148835,Klangwelt festival
,Uster,47.333333,8.7,Cancelledstar club uster with enuff´z´nuff cancelled
,Lucerne,47.033067,8.303194,Swissporarena
,Flawil,47.416667,9.183333,Kulturbuhne
,Winterthur,47.5,8.75,Wiam
,Basel,47.558682,7.59735,Theodorskirche basel
,Sankt gallen,47.4217,9.37508,Rumpeltum festival
,Chur,46.85,9.5,Rock spirit festival
,Bonfol,47.483333,7.15,Fete du village
,Geneva,46.2,6.166667,Ge200
,Geneva,46.208358,6.142701,Festival rencontre des nationalites
,Fully,46.133333,7.1,Festival fully bouge
,Montreux,46.431698,6.910445,Eow
,Dudingen,46.85,7.2,Bad bonn festival kilbi 2014
,Vevey,46.45,6.85,R909  chapter 63
,Geneva,46.198392,6.142296,Tribal spring
,Lausanne,46.533333,6.666667,Grand venne
,Neuchatel,47.0,6.966667,"Dancefloor neuchatel, patinoire du littoral"
,Geneva,46.208358,6.142701,R909
,Geneva,46.2,6.166667,La cave
,Fully,46.133333,7.1,Fully bouge festival
,Neuchatel,47.0,6.966667,Lets dancefloor
,Montreux,46.433333,6.916667,Hardwell presents revealed
,Montreux,46.433333,6.916667,Montreux sundance festival
,Montreux,46.431698,6.910445,Montreux sundance
,Murten,46.933333,7.116667,Hot night
,Thun,46.748428,7.626298,Remady & manul supported by marc deriaz dj
,Sion,46.23365,7.37901,Stade du tourbillon
,Zollikofen,46.999176,7.442602,Mehrzweckhalle geisshubel
,Wichtrach,46.85,7.583333,Sagibachhalle
,Lyss,47.066667,7.3,Kufa metal battle finale
,Saint-ursanne,47.364529,7.1537,Fours a chaux
,Basel,47.566667,7.6,Restaurant birskopfli
,Lucerna,47.083333,8.266667,Festival malters
,Meisterschwanden,47.30828,8.22061,Rocknacht tennwil
,Zürich,47.366667,8.55,Komplex klub w/ temples
,Malters,47.03824,8.18212,Nothing but metal festival
,Zürich,47.366667,8.55,Cafa© gold
,Hallau,47.698799,8.46094,Gruschfang
,Interlaken,46.684491,7.853471,3a
,Neuendorf,47.302589,7.795,Rogg n feld open air
,Altstatten,47.383333,9.533333,Diogenes theater
,Lugano,46.0,8.966667,Piazza manzoni ( final palco ai giovanni)
,Oerlikon,47.409641,8.54396,8050
,Geneva,46.2,6.166667,Coming soon!
,Prilly,46.533901,6.60705,Gentre intercommunal de glace de malley
,Grand-lancy,46.1828,6.1205,Cave marignac
,Geneva,46.2,6.166667,La scene w/the green flamingos
,Villeneuve,46.4,6.933333,Bounty club
,Lausanne,46.533333,6.666667,Globull w/ clean bandit
,Martigny,46.1,7.083333,Amadeus club
,Geneva,46.2,6.166667,Cave electro
,Ittigen,46.973919,7.47501,Das gestalterei
,Arbaz,46.283333,7.383333,Espace culturel
,Münchenbuchsee,47.0215,7.4508,Baren buchsi (en trio)
,Langenthal,47.216667,7.783333,Prov
,Basel,47.566667,7.6,Cafe salon (marco duo)
,Zürich,47.366667,8.55,Salle pigalle (pink talk)
,Zürich,47.366667,8.55,Nrj fashion night
,Kussnacht,47.083333,8.433333,Rigihalle
,Lenzburg,47.383333,8.183333,Lv clube
,Zug,47.166667,8.516667,Club diamonds
,Bern,46.916667,7.466667,Bon soir
,Wil,47.466667,9.05,Eg erdgeschossch
,Wohlen,47.366667,8.283333,Prestige97
,Coeuve,47.466667,7.1,Fete de coeuve
,Geneva,46.208358,6.142701,Salon du livre
,Winterthur,47.5,8.75,Bistro dimensione  (marco duo)
,Lindau,47.44733,8.7024,Love ride side show
,Zürich,47.334598,8.51733,Neben bogen 33
,Frauenfeld,47.555489,8.89723,« kaff » kulturlokal
,La chaux-de-fonds,47.10322,6.832715,La scierie
,Zürich,47.366667,8.55,Dr
,Basel,47.566667,7.6,Festsaal stadtcasino
,Zürich,47.366667,8.55,Health institute
,Zürich,47.366667,8.55,St andrews church
,Geneva,46.208358,6.142701,Starling
,Lausanne,46.52541,6.63578,Le comptoir
,Nidau,47.116667,7.233333,"Chapiteau i, expopark, biel/nidau"
,Zürich,47.366667,8.55,"Hafenkneipe, kino roland, eldorado, kinski"
,Morges,46.509125,6.49572,Espace beausobre
,Zürich,47.366667,8.55,Europe summer tour
,Basel,47.566667,7.6,Podium theatre
,Yverdon-les-bains,46.78476,6.63631,Radio rnv
,Kloten,47.45,8.583333,Upperdeck (zurich flughafen)
,Lugano,46.0,8.966667,Blu martini club
,Bellinzona,46.199902,9.02006,Pit bellizona
,Geneva,46.2,6.166667,Lake geneva navigation company
,Geneva,46.19458,6.14333,La taverne
,Vaud,46.483333,6.233333,Informations non divulgables en ce moment
,Lausanne,46.533333,6.666667,Saint sulpice
,Lausanne,46.52256,6.63689,Boulevard des stars
,Yverdon-les-bains,46.783333,6.65,Patinoire dyverdonlesbains
,Oberhofen,46.733333,7.666667,Klosterli
,Horgen,47.266667,8.583333,Musig zuerisee festival
,Zürich,47.365822,8.54677,"Opernhaus zurich, studiobuhne"
,Basel,47.566667,7.6,Bella donna (tag der offenen tur)
,Meilen,47.283333,8.633333,Lowen jurg wille saal
,Sursee,47.166667,8.1,Bauluut (acoustic brew)
,Schaffhausen,47.7001,8.62604,Jazzfestival schaffhausen
,Adliswil zh,47.314072,8.529121,Kulturschachtle
,Saint gallen,47.466667,9.4,Aufgetischt buskers st gallen
,Bellinzona,46.193339,9.017437,Peter pan pub
,Yverdon-les-bains,46.781882,6.648922,Swiss psych fest
,Grottes,46.212398,6.13801,20ans de galerie  open air  rue de lindustrie
,Konolfingen,46.878841,7.6206,El cannario
,Schelten,47.335602,7.5519,Reisefieber warmup
,Valbirse,47.23717,7.2866,Batiment70
,La chaux-de-fonds,47.133333,6.85,Le caveau chez fernanda
,La chaux-de-fonds,47.10478,6.83189,Cave de lentourloop
,Luzern,47.083333,8.266667,Hype/loft club
,Zürich,47.366667,8.55,Obenuse fest
,Basel,47.566667,7.6,Basel jazz festival
,Bülach,47.52816,8.532692,Army of hardcore
,Malters,47.033333,8.183333,Malters
,Meilen,47.27594,8.6202,Ref kirche meilen
,Lieli,47.340721,8.39826,Aula oberwil lieli
,Zürich,47.366667,8.55,Kinski(obenuse fest)
,Luzern,47.05456,8.310189,Radio pilatus music night
,Saint gallen,47.466667,9.4,Cafe bar treppenhaus
,Schwellbrunn,47.366667,9.25,Mzg
,Hunzenschwil,47.385979,8.12144,Chillin
,Lugano,46.0,8.966667,Caprino club
,Lugano,46.0,8.966667,Piazza rezzonico
,Jenaz,46.9407,9.69194,Landhaus marco duo
,Lugano,46.0,8.966667,The dj marathon 4 nepal/street boulder
,Geneva,46.203999,6.13628,Urgences disk
,Bern,46.916667,7.466667,Bern international jazz fest
,Luchsingen,46.966667,9.033333,Bandroom
,Zürich,47.366667,8.55,Ion ludwig at revier club
,Landquart,46.96756,9.55524,Dampfzug rhb marco duo
,Chur,46.85,9.5,Tanzerina bistro
,Luchsingen,46.967659,9.03728,"Bandruum luchingen, nicht luchsingen verdammt, luchingen!"
,Berne,46.961029,7.43941,Hotel innere enge
,Zürich,47.366667,8.55,Mambo cafe zurich
,Heiden,47.433333,9.533333,Lowen bar
,La tène,47.009209,6.99975,Restaurant de la tene
,Lausanne,46.519595,6.632335,Espace zelig
,Geneva,46.208358,6.142701,Boat party
,Marin,47.016701,7.0,Restuarant de la tene
,Saxon,46.146301,7.1712,Casino de saxon
,Marin,47.016667,7.0,La tene
,Freiburg,46.8,7.15,Mininova
,Bern,46.916667,7.466667,Touch me
,Olten,47.35,7.916667,Restaurant rathskeller
,Schaffhausen,47.707766,8.641442,Kirche lohn bei schaffhausen
,Zürich,47.366667,8.55,Heaven
,Zürich,47.387463,8.520774,Le amis club forrlibuckstr 110
,Olten,47.3498,7.91238,Pavillion
,Zürich,47.379181,8.52723,Die schneiderei
,Basel,47.554821,7.58661,Klaus lindersaal
,Geneva,46.204411,6.15075,La potiniere
,Prilly,46.52739,6.60288,Cinetoile
,Neuchatel,47.0,6.966667,Para
,Neuchatel,47.0,6.966667,Les alternatives
,Cuarny,46.77055,6.68969,Cuarny mousse
,Lausanne,46.533333,6.666667,Chauderon 18  swiss live talents night
,Lausanne,46.523706,6.625422,Chauderon 18
,Tavannes,47.216667,7.2,La combe
,Tavannes,47.216667,7.2,Bunker club
,Berne,46.948429,7.44046,"Rossli, reitschule"
,Basel,47.543468,7.62081,Kaschemme klub
,St. gallen,47.42638,9.37369,News cafe musikbar
,Lausanne,46.523338,6.62972,Disc a brac
,Geneva,46.2,6.166667,Le cave electro
,Geneva,46.208358,6.142701,Les temps darts
,Lausanne,46.528301,6.63075,Le blleu lezard
,Bern,46.916667,7.466667,Fr blaserareal
,La chaux-de-fonds,47.10322,6.832715,Inside coffee
,Basel,47.563282,7.602934,"Chapiteau iii, rosentalanlage, basel"
,Waldstatt,47.359605,9.288473,Leaving for europe
,Zeglingen,47.416667,7.9,Passion of psy outdoor
,Langnau,46.95,7.766667,Woschmaschine
,Saint gallen,47.466667,9.4,Grabehalle
,Geneva,46.201672,6.15791,O vives
,Montreux,46.433333,6.916667,Place du marche
,Bussigny,46.550049,6.55149,Grande salle de bussigny
,Geneva,46.2,6.166667,Atheneennes
,Vevey,46.460209,6.84238,Del castillo
,Orsières,46.042221,7.14842,Cantine sur la place des ides
,Schwarzenburg,46.817699,7.33895,Party like a star
,Berne,46.952942,7.44034,Frauenraum (reitschule bern)
,Berne,46.94418,7.43225,Kulturarena
,Bern,46.916667,7.466667,Srf 1
,Sion,46.233333,7.35,Wolf club
,Oberwil-lieli,47.335638,8.394563,Oberwillieli
,Stans,46.965698,8.36224,Visions of paradise / greentree cd release
,Zürich,47.366667,8.55,Fork & bottle
,Zürich,47.372822,8.53619,Zentrum glockenhof
,Saint gallen,47.466667,9.4,Rorschacher berg
,Stans,46.966667,8.35,Chaslager stans
,Emmen,47.073608,8.27461,Jolly & the flytrap
,Lugano,46.0,8.966667,Ti street art
,Lugano,46.0,8.966667,Ti/street/artfestival of urban culture
,Lugano,46.002975,8.951305,Ti street festival
,Lugano,46.0,8.966667,Tistreetart festival
,Coppet,46.315601,6.19234,Coppet is dead fest
,Richterswil,47.207901,8.70554,Ev & manus
,Davos,46.793878,9.820916,Schatzalp festival
,Frick,47.503078,8.01259,Schule frick
,Lucerne,47.049542,8.30437,Gewerbhalle
,Zürich,47.366667,8.55,Home run (joiz)
,Pratteln,47.516667,7.683333,Konzertfabrik
,Lausanne,46.519595,6.632335,Blues rules
,Geneva,46.2,6.166667,Bateau lavoir
,Orny,46.665779,6.5243,Place de fete rallye 2015
,Bern,46.916667,7.466667,Ono club
,Berne,46.94732,7.44454,Bundesplatz
,Winterthur,47.49728,8.72935,Frackwoche open air
,Winterthur,47.5,8.75,Zhaw frackwochen
,Zürich,47.373409,8.52983,Toastedch sessions (acoustic brew)
,Winterthur,47.5,8.75,Main stage (tb mensa)
,Bern,46.916667,7.466667,Club du theatre (pu
,Baden,47.474953,8.306403,Club joy (trio)
,Baden,47.466667,8.3,Cava bar
,Winterthur,47.5,8.75,Bluesbar  (marco solo)
,Reinach,47.25618,8.18078,O hanlons
,Fleurier,46.9,6.583333,Hard invasion | vallon s disco
,La chaux-du-milieu,47.012699,6.70153,Festival corbak
,Geneva,46.200851,6.13607,La barje
,Lausanne,46.533333,6.666667,Nda
,Bienne,47.140919,7.24687,Dantonku tiki bar
,Berne,46.948151,7.45196,Ono das kulturlokal
,Bern,46.916667,7.466667,Club rondel
,Malvaglia,46.4,8.983333,Sun valley festival
,Winterthur,47.499981,8.73049,Afropfingsten (teuchelweiher)
,Winterthur,47.5,8.75,Frackwoche festival
,Luzern,47.083333,8.266667,Bruch brother
,Winterthur,47.5,8.75,Buhne teuchelweiher
,Zürich,47.366667,8.55,Showcase igr  jose maria ramon / indeep dance
,Hergiswil,46.9813,8.31044,Sommerbar
,Zürich,47.366667,8.55,1 akt
,Glattfelden,47.560982,8.46614,Bauernhof andy und brigitte maag
,Zürich,47.366667,8.55,Metbar lenzburg
,Zürich,47.366667,8.55,Wollishofen gueterschuppen
,Winterthur,47.494572,8.70775,"Gaswerkuntere schontalstrasse 19, 8406 winterthur"
,Baden,47.466667,8.3,Nordportal (en trio)
,Teufen,47.383333,9.383333,Santishop 2017
,Mesocco,46.383333,9.233333,Mesocco castle
,Martigny,46.101375,7.072902,Infos a venir
,Yverdon-les-bains,46.783333,6.65,Chatto (private party)
,Riaz,46.641361,7.06262,Glucose festival (ch)
,Moudon,46.667514,6.800288,Moudon
,Salvan,46.116667,7.016667,Lunion de salvan
,Corsier,46.4725,6.84836,Giron corsier 2015
,Geneva,46.2,6.166667,911
,Burgdorf,47.05,7.616667,Rocknight burgdorf
,Berne,46.964748,7.45691,Planetspade shop
,Sion,46.229776,7.372383,Fermeasile
,Wunnewil,46.883333,7.266667,Disco outside
,Suhr,47.366667,8.083333,Waldhuus berg
,Lauterbrunnen,46.597229,7.91169,Gemeindesaal hohsteg
,Alberswil,47.15,8.0,Schweizerisches agrarmuseum
,Baden,47.474953,8.306403,Bluesfestival  warm up
,Alberswil,47.15,8.0,Agrarmuseum
,Basel,47.563282,7.602934,"Chapiteau i, rosentalanlage, basel"
,Aarau,47.394421,8.04142,Floesserplatz
,Mesocco,46.390301,9.23285,Castel of mesocco
,Zürich,47.38493,8.52093,Bogen d des viadukts
,Schaffhausen,47.7,8.633333,Dayparty im guterhof innenhof
,Saint gallen,47.466667,9.4,Øya klub
,Minusio,46.177071,8.84292,Centro sportivo mappo
,Bellinzona,46.201069,9.02615,Blues in carrozzeria marco marchi & bebbe semararo
,Geneva,46.2,6.166667,Sunmeex
,Thun,46.75,7.616667,Gleiswerk (support for mop)
,Bern,46.916667,7.466667,My
,Bern,46.916667,7.466667,Colorsplash
,Bern,46.916667,7.466667,Myami club *color splash*
,Rekingen,47.57141,8.32046,16 troubadix
,Thalheim an der thur,47.590621,8.733944,Pfingsten an der thur
,Flims waldhaus,46.833333,9.283333,Hotel waldhaus flims
,Zürich,47.416679,8.54469,Inmuve
,Engelberg,46.8199,8.39669,Halt auf verlangen festival 2015
,Winterthur,47.5,8.75,Winterthur hall
,Winterthur,47.5,8.75,Milangeles
,Grüningen,47.284721,8.76301,Wygalerie
,Zürich,47.366667,8.55,Zum transit
,Winterthur,47.5,8.75,Podcast011
,.,47.562456,8.888313,Grosse allmend
,Basel,47.556831,7.57981,Verein surprise
,Luzern,47.083333,8.266667,Indigo
,Basel,47.566667,7.6,Caffe bologna (duo)
,Orpund,47.138828,7.30177,Royal arena festival
,Rohrbach,47.133333,7.8,House concert (duo)
,Lausanne,46.519595,6.632335,Espace malley  chuv night
,Geneva,46.210789,6.15003,The clubhouse
,Zürich,47.366667,8.55,Ladylicous beautystudio
,Zürich,47.366667,8.55,Bluesgottesdienst  (marco solo)
,Baden,47.48119,8.30033,Postponed nordportal
,Versoix,46.29089,6.15224,Bicentenaire de versoix
,Geneva,46.201351,6.15753,Theatre de lesperance
,Villars-sous-yens,46.51083,6.4288,Tilleul festival
,Geneva,46.2,6.166667,Les recyclables w/ strange milk
,Lausanne,46.533333,6.666667,Le chorus
,Duillier,46.409821,6.23489,Caste live
,Curtilles,46.699402,6.84856,Radioactive party
,Versoix,46.283333,6.166667,Fete du bicentenaire (ecogia)
,Duillier,46.407959,6.23446,Chateau de duillier
,Pregny-chambésy,46.23879,6.14925,Plage du vengeron
,Biel,47.166667,7.25,State club (stedtlifescht afterparty)
,Sion,46.228096,7.358863,Place des tanneries
,Mühleberg,46.9534,7.26174,Mittellandischer musiktag
,Solothurn,47.233333,7.516667,Quai a go go
,Adligenswil,47.066667,8.366667,30johrfca
,Basel,47.54874,7.58768,Schoolyard
,Zürich,47.366667,8.55,Fifa world congress
,Wil,47.466541,9.04843,Ginos kunstcafe (marco solo)
,Brugg,47.48148,8.20866,Odeon brugg
,Collombey,46.266667,6.95,Fistevil iii
,Geneva,46.2,6.166667,Stade du boutdumonde
,Salvan,46.116667,7.016667,Planatek festival
,Geneva,46.2,6.166667,Parc gourgas
,Curtilles,46.700981,6.84777,Radiactive tech and nlg & axent
,Echallens,46.633333,6.633333,Festipiousse
,Vevey,46.462145,6.84329,R 909  chapter 82
,Fribourg,46.802158,7.15377,Lapart bar
,Bern,46.916667,7.466667,All in musicbar (aftershow party)
,Lyss,47.066667,7.3,5 jahre kufa
,Biel/bienne,47.131939,7.24054,Loud minority skatepark
,Nidau,47.116667,7.233333,Fc nidau zelt
,Berne,46.948429,7.44046,Tekkno town
,Lupfig,47.440247,8.204773,Birrfeld
,Zürich,47.366667,8.55,Franzos
,Neftenbach,47.533333,8.666667,Gewerbeexpo
,Zürich,47.366667,8.55,Lambada bar
,Zürich,47.366667,8.55,Moods (adrian raso & fanfare ciocarlia)
,Sumiswald,47.027198,7.744664,Album release show
,Ettiswil,47.15,8.016667,Stimmen festival (acoustic brew)
,Ettiswil,47.15,8.016667,Ettiswil stimmen festival
,Oberrieden,47.27179,8.57118,Openair oberrieden
,Eichberg,47.35,9.533333,Jubifascht bazzaschuttler
,Arbon,47.516667,9.433333,Grillentanz
,Clos du doubs,47.367298,7.15983,Foursachaux
,Mendrisio,45.870121,8.98809,Club san gottardo steamtrain mojo duo
,Ascona,46.14838,8.78098,Lido di ascona
,Locarno,46.166667,8.8,Studimusicali masterclass
,Basel,47.566667,7.6,Open roof top
,Basel,47.566667,7.6,Marina open air
,Zürich,47.388821,8.51864,Moods!
,Bissone,45.95,8.966667,Lido di bissone
,Münchenstein,47.530395,7.607326,Delinatweindepot
,Zürich,47.366667,8.55,Xixa at el lokal
,Geneva,46.19883,6.136958,Rue des bains 35
,Lyss,47.07291,7.30543,"Hotel weisses kreuz, grosser saal"
,Triengen,47.242142,8.083413,Steinbarenplatz
,Alt sankt johann,47.193581,9.28492,Ref kirche alt stjohann
,Luzern,47.083333,8.266667,Gelbes haus
,Commugny,46.31791,6.17393,Rackam caffe
,Neuchâtel,46.989987,6.929273,Patinoire (igor blaska show)
,Geneva,46.2,6.166667,Scientechnology
,Oberhofen,46.728027,7.672827,Schloss/klosterli/haus der musik
,Heimiswil,47.06786,7.69564,Luegarena
,Basel,47.55236,7.58757,Balz hinterzimmer
,Baden,47.465321,8.29309,Trafohalle
,Pratteln,47.516667,7.683333,Konzertfabriek z7
,Baden,47.47867,8.30539,"Trafo, privatanlass tamedia"
,Olten,47.35,7.916667,Galicia musik bar olten
,Zürich,47.38131,8.53158,Ambose rampe
,Lucerne,47.04907,8.30076,Chez cassis
,Sankt gallen,47.427423,9.375983,Grabenhalle (cord)
,Chur,46.85,9.5,Safari club
,Langnau,46.93803,7.79117,Eishalle langnau
,Grenchen,47.182385,7.409455,Tennishalle
,Bern,46.916667,7.466667,Kulteventarena kehrsatz
,Alt sankt johann,47.193581,9.28492,Klangschmiede
,Zürich,47.366667,8.55,Bagatelle93
,Interlaken,46.683333,7.85,Barracuda cafe & bar
,Lentigny,46.75906,7.00444,Souper  spectacle
,Neuchatel,46.990341,6.93112,Havanna club
,Geneva,46.2,6.166667,Les atheneennes
,Ins,47.00849,7.10362,Insgeheim
,Duillier,46.41404,6.22599,Gdj tonus
,Boudevilliers,47.02776,6.88953,Malabar city
,Fribourg,46.8,7.15,Club mythic
,Geneva,46.198392,6.142296,Le richemond hotel
,Saanen,46.48978,7.25992,Mad muni
,La chaux-de-fonds,47.133333,6.85,Dirty syndrome festival
,Berne,46.96698,7.45028,Platzger club (mojo duo)
,Solothurn,47.233333,7.516667,Tiger bar &  lounge
,Gerlafingen,47.17086,7.566019,Nirvana shisha bar lounge
,La chaux-de-fonds,47.098385,6.822952,Inox
,Langenthal,47.20763,7.78368,Restaurant neuhusli
,Winterthur,47.5,8.75,Sgwolb
,Engelberg,46.8211,8.40738,Alpenclub
,Wil,47.4669,9.04985,Storchen
,Zürich,47.410991,8.549909,Theater 11 zurich
,Winterthur,47.4982,8.74354,Gwolb bar
,Wil,47.60846,8.51079,"Freilichtbuhne, dorfzentrum"
,Rheineck,47.466667,9.583333,Fancy bar
,Saint gallen,47.466667,9.4,Aufgetischt festival
,St gallen,47.42141,9.37824,Verein aufgetischt (outside)
,Agno,45.997002,8.89606,Temus club  marvin & a prezioso
,Lugano,46.0,8.966667,Fusion music bar
,Geneva,46.21149,6.1524,La terrasse
,Payerne,46.80793,6.92311,Payerne
,Cuarny,46.77055,6.68969,Snow on the copeaux
,Martigny,46.102595,7.077055,La grange festival
,Lyss,47.066667,7.3,Kulturbabrik
,Biel,47.166667,7.25,"Das zelt, expopark nidau"
,Niederwichtrach,46.84507,7.578943,Sportzentrum sagibach
,Lyss,47.066667,7.3,Destination | kufa
,Vétroz,46.22695,7.28439,Foyer haut de cry
,Sierre,46.3,7.533333,Cafe de lodyssee  soho
,Windisch,47.466667,8.233333,Eg club
,Alt sankt johann,47.193581,9.28492,Propstei
,Rheinfelden,47.552441,7.79406,Johanniter kapelle
,Zürich,47.365601,8.50595,Made in portugal festival
,Rorbas,47.533333,8.583333,Thors night
,Freienbach,47.20133,8.79328,Baywatch
,Aarau,47.383333,8.05,Eastenderz w/east end dubs/priku
,Chur,46.850215,9.53116,Expo chur
