Adress,City,Latitude,Longitude,Venue
,Massongex,46.2435,6.98223,Terre des hommes
,Bulle,46.61807,7.05704,Francomania in bulle; double bill with pete doherty
,Orbe,46.72388,6.53674,Multifacetival
,Buchegg,47.12529,7.46451,Streetmusic festival
,Wiggiswil,47.0303,7.469,Broncos openair
,Veyras,46.304192,7.53921,Tohubohu
,Moutier,47.283333,7.366667,Fete de la vieille ville
,Kloten,47.45,8.583333,Freibad schluefweg
,Zürich,47.366667,8.55,"Xtra, limmatstr 118"
,Lucerne,47.083333,8.266667,Ion ludwig at rok club
,Zürich,47.366667,8.55,Herterei
,Dornach,47.476559,7.624293,Neuestheaterch
,Luzern,47.083333,8.266667,Sedel openair
,Ennetbühl,47.240109,9.21087,Irish openair toggenburg
,Zürich,47.387299,8.52492,Viaduktnacht
,Buchs,47.166667,9.466667,Restaurant taucher
,Embrach,47.5,8.6,Piccolo musik festival
,Frauenfeld,47.55619,8.89806,Musig i de stadt
,Niederlenz,47.40172,8.1776,Dance arena
,Bellinzona,46.199902,9.02131,Perbacco
,Estavayer-le-lac,46.8466,6.85495,World element contest
,Yverdon-les-bains,46.783333,6.65,"46°46483""n 6°38300""e"
,Montreux,46.430957,6.91939,Eglise saintvincent
,Aigle,46.316667,6.966667,Festribrad  vinotheque le 118
,Versoix,46.287701,6.16159,Le rado
,Saxon,46.14638,7.17091,Quattro club
,Geneva,46.2,6.166667,La batie festival de geneve
,Geneva,46.2,6.166667,Festival foxymore
,Puplinge,46.2,6.233333,Sur scene
,Collonge-bellerive,46.253564,6.204244,15 ans de lepicentre
,Aigle,46.316667,6.966667,Festibrad (braderie daigle)  bar de la ruelle sous le bourg
,Ursy,46.6343,6.83207,Fluo night
,Yverdon-les-bains,46.783333,6.65,Numerik games
,Biel/bienne,47.13871,7.25094,Gassenkuche
,Grosshöchstetten,46.900101,7.63594,Gewerbeausstellung
,Berne,46.962158,7.46516,Nrj air  stade de suisse
,Balsthal,47.30257,7.69478,Schaltzentrale balsthal
,Berne,46.916667,7.466667,Energy air
,Wetzikon,47.32452,8.79848,Raum132
,Steckborn,47.65902,8.97086,Strandbad steckborn
,Hallau,47.69816,8.46094,Hallaugia
,Euthal,47.097198,8.81312,Countryfestival
,Dulliken,47.34862,7.94544,Beizlifest dulliken
,Aarburg,47.316667,7.9,Riverside arena
,Aarau,47.390434,8.045702,Ich du wir / schlaflos
,Bitsch,46.3367,8.0091,Pocoloco openair
,Gossau,47.416667,9.25,Bbc open 2016
,Roggwil,47.50066,9.39652,Fellini
,Chur,46.8587,9.54576,Pumptrack segnes
,Teufen,47.3909,9.38764,Tuufner gassefescht
,Aarburg,47.31943,7.89894,Route 66 motorhouse bar
,Bühler,47.378231,9.427973,Jubilaum fc buhler ar
,Interlaken,46.683333,7.85,Food festival
,Carì,46.493591,8.82112,Torneo di calcetto cari
,Hergiswil,46.983333,8.316667,Fc hergiswil summer celebration
,Lausanne,46.519654,6.632273,La jetee de la compagnie
,Zuchwil,47.2,7.566667,Summer end daydance
,Birsfelden,47.55,7.616667,Kraftwerkinsel
,Winterthur,47.499451,8.73248,Restaurant dimensione
,Horgen,47.25993,8.59748,Brunch horgner dorffest
,Aarburg,47.316667,7.9,Riverside aarburg openair
,Rüfenach,47.50944,8.20353,Hofbeizli zum goldenen stier
,Zürich,47.37466,8.55998,Villa irniger
,Basel,47.558704,7.585362,Offene buhne basel
,Stans,46.966667,8.35,Hofli
,Saint gallen,47.466667,9.4,Weihern open air
,Lausanne,46.527236,6.619401,Non smoking
,Baden,47.471588,8.291918,Diverse orte
,Herzogenbuchsee,47.18768,7.70659,Intersport ingold
,Rodersdorf,47.48061,7.45674,Sehnsuchtfestival
,Zürich,47.366667,8.55,Zukunft/bar3000
,Hüttikon,47.446098,8.38719,Mehsuff!
,Lausanne,46.521939,6.632615,Videpoche
,Rubigen,46.9,7.543245,Muhle hunzinken
,Bern,46.941601,7.40886,Drstrangelove
,Berne,46.94862,7.44989,Dr strangelove videopothek
,Berne,46.95663,7.44595,Boxli
,Wangen an der aare,47.2353,7.6551,Soho  opening
,Basel,47.568908,7.590183,Union kultur
,Altnau,47.61056,9.25776,Ska altnau
,Steinegg,47.31929,9.43342,Schlossli
,Versoix,46.28938,6.16915,10 ans du zooloo festival
,Gilly,46.457715,6.296645,Pop rock festival
,Payerne,46.8199,6.95147,Cabane des cadets
,Thun,46.76073,7.62687,Turm snackbar
,Bern,46.916667,7.466667,Wagen zum gluck fireside show
,Bern,46.9477,7.446138,Innenhof des burgerspitals
,La neuveville,47.066667,7.1,King / fdv
,Le noirmont,47.216667,6.95,Sainte scene
,Zug,47.159927,8.513996,Siebachsaal
,Zug,47.159927,8.513996,Diverse location
,Baden,47.471588,8.291918,Druckereiraum
,Näfels,47.10025,9.0625,Freulerpalast (freulergarten)
,Zofingen,47.283333,7.933333,Bordun und folk festival zofingen
,Illnau-effretikon,47.43273,8.68796,Hangar 1831
,Zürich,47.378864,8.52022,Prema yoga
,Tujetsch,46.635061,8.763352,Sedrun tujetsch
,Olten,47.34956,7.90423,Ildefonserplatz
,Herisau,47.3852,9.28182,Kino herisau
,Bettmeralp,46.39474,8.069926,Bar scappatina
,Sankt gallen,47.417731,9.363779,Kugel
,Aeugst am albis,47.28389,8.48645,Restaurant postli
,Lausanne,46.519654,6.632273,Xiii ieme siecle
,Ollon,46.27724,7.00835,Les balades dans le vignoble  emile blum
,Auvernier,46.966667,6.866667,Fete dauvernier
,Ormont-dessous,46.39501,7.10202,Chez grillon
,Lausanne,46.51969,6.63735,Happy days
,La sarraz,46.65844,6.51298,La sarraz is mad
,Conthey,46.233333,7.3,Water festival
,Riggisberg,46.808369,7.464404,Cowhorseday
,Thun,46.74282,7.59553,Kirche allmendingen
,Biel,47.16681,7.250312,50 jahre kongresshausfeier
,Wittinsburg,47.425701,7.84344,Psychedelic day dream
,Zofingen,47.294399,7.94681,Bordun folk festival
,Wald,47.288471,8.922901,Bleiche areal
,Zürich,47.366667,8.55,Musikwelle guggach
,Gruningen,47.283333,8.75,Schlosskeller gruningen
,Zürich,47.366667,8.55,Fusion elements 3
,Zürich,47.366667,8.55,Fusion elements
,Dallenwil,46.92728,8.38866,Hofair festival
,Bettmeralp,46.3895,8.06118,Dancing alpfrieden
,Vevey,46.45,6.85,Jardin du rivage
,Grenchen,47.192288,7.395891,Grenchner fest (so)
,Berne,46.942509,7.43351,Beim musigbistrot
,Berne,46.93324,7.44137,Beim la cultina
,La neuveville,47.066667,7.1,Sunday king fdv
,Bienne,47.13194,7.24054,Turfu  x project
,Köniz,46.910874,7.4148,Aula gymnasium konizlebermatt
,Bachenbulach,47.5,8.533333,Schwiggihof
,Bulach,47.516667,8.533333,Private living room show
,Lausanne,46.519654,6.632273,Le comptoir suisse
,Winterthur,47.5,8.75,Neue werkstatt
,Winterthur,47.5,8.75,Reflection bar
,Schönbühl,47.018181,7.50263,Shoppyland
,Sion,46.233333,7.35,Piccolo agape
,Delémont,47.370888,7.334503,Parking de la halle des expositions
,Basel,47.566667,7.6,Apawi lounge
,Morges,46.514198,6.49374,Festival paillotte
,Fribourg,46.8,7.15,Espace culturel le nouveau monde
,Winterthur,47.4982,8.74354,Fabrikkirche marco marchi  & bluesdiakon
,Lausanne,46.533333,6.666667,"Comptoir suisse, jardins de beaulieu"
,Vaud,46.483333,6.233333,Vaud
,Montreux,46.43201,6.91033,2m2c
,Geneva,46.2,6.166667,Le bateau
,Fribourg,46.8,7.15,Fri  son
,Konolfingen,46.8811,7.62162,Alti chasi
,Saignelegier,47.25,7.0,Hop scene
,Tavannes,47.21106,7.19509,Festival des vents
,Niederbipp,47.268902,7.68987,Farmfest
,Bern,46.916667,7.466667,Kultur shock
,La chaux-de-fonds,47.09838,6.82295,Inox bar
,Aarau,47.398689,8.0637,Schlaflos club | heartbeat aarau
,Stalden,46.886608,8.21122,Gabriel studio
,Luzern,47.083333,8.266667,Treibhaus festival
,Munsterlingen,47.633333,9.233333,Pkm  kultur
,Muotathal,46.97457,8.75661,Bastards paradise
,Lausanne,46.52093,6.63172,Festival label suisse
,Corseaux,46.47184,6.834746,Rue du village 4
,Bex,46.25,7.016667,Grande salle de bex
,Geneva,46.2001,6.1673,Cocert avec minino garay
,Geneva,46.212852,6.150154,Fenomeno bar
,Grone,46.25,7.45,La fnac
,Heremence,46.183333,7.4,Soiree garage daytona
,Liestal,47.466667,7.733333,Iannuzzi moda
,Delemont,47.366667,7.333333,Sas club
,Stansstad,46.966667,8.333333,Badi stansstad
,Luzern,47.083333,8.266667,Treibhauseffekt festival
,Wil,47.466667,9.05,Terrazzza rooftop
,Arlesheim,47.49818,7.60949,Fat inn
,Kemptthal,47.45,8.7,Sponsor event fc kemptthal
,Wies,47.3843,8.92159,Flex
,Waldkirch,47.467998,9.292,Landeskonservatorium fur vorarlberg
,Saint gallen,47.466667,9.4,Weiher
,Saint gallen,47.424482,9.376717,Weihern openair
,Ebnat,47.244873,9.13043,Domli
,Oensingen,47.29042,7.72555,Privat konzert: gasthof post
,Ascona,46.15,8.766667,La cambusa
,Lausanne,46.523704,6.625422,Les topophoniques
,Lausanne,46.533333,6.666667,Label suise
,Basel,47.566667,7.6,Nordstern roofdeck
,Dübendorf,47.39365,8.620422,Air force center
,Sierre,46.3,7.533333,Steakno
,Zürich,47.371914,8.541802,Ubs konferenzgebaude grunehof
,Geneva,46.2,6.166667,Forever laser institut
,Geneva,46.2,6.166667,Bag blues (the mighty gators)
,Zürich,47.366667,8.55,Marsbar
,Luzern,47.083333,8.266667,Meyer am bundesplatz
,Arosa,46.783333,9.666667,Arosa kultursommer
,Servion,46.571629,6.77872,Theatre barnabe 2016
,Cartigny,46.183333,6.016667,Cartiglobe
,Estavayer-le-lac,46.84551,6.84313,Lazimut  derniers concerts de la formule trio
,Lausanne,46.533333,6.666667,Karma bar restaurant
,Solothurn,47.233333,7.516667,Heso (party tent powered by soho)
,Solothurn,47.233333,7.516667,Halle 11 im schanzengraben / heso
,Zug,47.18222,8.52076,Industriestrasse 45
,Brig,46.316667,7.983333,"Das zelt, rhonesandterrain"
,Brig,46.316667,7.983333,"Das zelt ag, rhonesandterrain, brig"
,Saint moritz,46.490797,9.835508,Dj stylewarz & flo mega
,Lausanne,46.54143,6.64771,Cerberus fest
,Lausanne,46.533333,6.666667,Cerberus festival
,Lausanne,46.533333,6.666667,Cerberus festivals
,Neuchatel,46.98769,6.91682,Kioskart
,Carouge,46.183333,6.133333,Run2run
,Thônex,46.19398,6.20505,Th^nex salle des fetes
,Lausanne,46.533333,6.666667,Salle de grand vennes
,Romont,46.7,6.916667,20h de musique
,Lutry,46.516667,6.7,Fete des vendanges 2016
,Satigny,46.2122,6.03251,Coup dshow
,La chaux-de-fonds,47.10339,6.82972,La meridienne
,Thun,46.746746,7.635095,Thun hat talent
,Romont,47.189,7.340282,Festival 20h de musique
,Solothurn,47.233333,7.516667,Eleven rock prog
,La chaux-de-fonds,47.101398,6.83022,Entre deux cafe
,Bern,46.916667,7.466667,Schutzenmatte open air
,Steffisburg,46.77814,7.63401,Woschoase
,Winterthur,47.495651,8.728571,"Konservatorium winterthur, konzertsaal"
,Zürich,47.366667,8.55,Cavalleria|pagliacci (opernhaus zurich)
,Schupfart,47.516102,7.96199,Schupfart openair
,Zürich,47.366667,8.55,Film festival afterparty
,Zürich,47.366667,8.55,Vip location
,Porrentruy,47.41078,7.06416,Foire de porrentruy
,Mendrisio,45.866667,8.983333,Ready to sagra party pub 66
,Arbedo-castione,46.21901,9.04419,Woodstock musicpub
,Arosa,46.783333,9.666667,Arosa kulm hotel & alpin spa kulm treff
,Neuchatel,47.0,6.966667,Le bassin bleu fdv
,Yverdon-les-bains,46.781882,6.648922,Atelier de pierre kuenzi
,Bernex,46.19747,6.0834,Mamajah eco lieu
,Geneva,46.204391,6.143158,Fete des paquis
,Biberist,47.183333,7.55,Biberarena
,Emmetten,46.966667,8.516667,Stockhutte
,Hinwil,47.30125,8.84348,Hinwiler chilbi
,Dietikon,47.40491,8.40467,Pfarreizentrum st agatha
,Zürich,47.366667,8.55,Aelpli bar
,Salvan,46.116667,7.016667,Planatek no3
,Zürich,47.37775,8.54385,Commihalle
,Zürich,47.378368,8.53449,Neo zurich
,Bern,46.916667,7.466667,Fabrik bistro
,Zürich,47.366667,8.55,Freigeist dayparty
,Geneva,46.2,6.166667,Crown plaza
,Le grand-saconnex,46.23378,6.11822,Sibos
,Lugano,46.0,8.966667,Tunnel di besso
,Neuchatel,46.99033,6.9235,27evole
,Lausanne,46.528301,6.63075,University
,Zürich,47.366667,8.55,Eth  honggerberg
,Zürich,47.366667,8.55,"Club bellevue / w dimitri, sayan sobuth, muri"
,Teufen,47.383333,9.383333,Private event w/ jamie lin wilson
,Bedigliora,46.00277,8.84307,Teatro di banco (duo)
,Fribourg,46.8,7.15,Etusound
,Martigny,46.099701,7.07376,Espace tribus | foire du valais
,Chêne-bourg,46.1973,6.19796,Saison culturelle
,Echandens,46.5308,6.53799,Caveau dechandens
,Lancy,46.18057,6.12284,La ferme marignac
,Geneva,46.2,6.166667,Le zoo club
,Fribourg,46.8,7.15,Etusound festival
,Bern,46.948429,7.44046,Ch  bierhubeli
,Bern,46.916667,7.466667,Dachstock/reitschule
,Thun,46.751419,7.63312,Stil vor talent
,Pratteln,47.52729,7.69406,"Up in smoke festival, z7"
,Pratteln,47.516667,7.683333,Up in smoke festival
,Pratteln,47.52729,7.69406,Up in smoke at z7
,Basel,47.57679,7.57254,Restaurant zollstubli
,Dottingen,47.566667,8.25,Winzerfest 2016
,Bremgarten,47.366667,8.333333,Rockblunker
,Saint gallen,47.466667,9.4,Palace & grabenhalle
,Kussnacht,47.083333,8.433333,Rest widder
,Lungern,46.78668,8.1633,Shitkicker private music club w/ jamie lin wilson
,Chur,46.84728,9.52713,Palazzo beat club
,Lausanne,46.52236,6.63685,Le palais club
,Nyon,46.38311,6.23875,Fete de lautomne
,Geneva,46.2118,6.14177,"Ilot 13, chez tabarini"
,Pully,46.51218,6.65877,Cinema city club (suisse)
,Carouge,46.183333,6.133333,Biketoberfest
,Versoix,46.281055,6.166665,Caves de beausejour
,Martigny,46.1,7.083333,Espace live / fdv
,Vevey,46.4599,6.84905,Kju
,Bern,46.916667,7.466667,City guerilla
,Bern,46.941601,7.40886,Ibiza global sessions  bm1
,Bern,46.916667,7.466667,Dachstock antiracup
,Saint-léonard,46.255402,7.42262,Lac souterrain
,Bern,46.916667,7.466667,Barracca
,Wynigen,47.106072,7.66782,Oktoberfest
,Balsthal,47.302531,7.69631,Von rollareal 53
,Zürich,47.366667,8.55,Aux
,Zürich,47.37896,8.53151,Neo bar
,Lucerne,47.044579,8.31125,Metal storm vol 4  konzerthaus schuur
,Meggen,47.050201,8.38069,Sitenrain
,Oberkirch,47.16445,8.10458,Braustation
,Luzern,47.083333,8.266667,Non open air
,Gisikon,47.1296,8.40132,Ronvalley linedance club
,Zürich,47.366667,8.55,Tryambaka live
,Gisikon,47.12865,8.39831,Ronvalley linedance club w/ jamie lin wilson
,Mendrisio,45.88141,8.97197,Trinita del rock festival
,Silvaplana,46.45,9.783333,Engadiner countryfest
,Vals platz,46.6175,9.17695,Gs music club
,Grindelwald,46.616667,8.05,Country nights grindelwald music festival
,Knonau,47.233333,8.45,Dorf
,Gstaad,46.466667,7.283333,Gstaad country festival
,Allschwil,47.5523,7.53689,Piano di primo (solo)
,Urdorf,47.37166,8.42533,Zentrumshalle spitzacker
,Flums,47.07618,9.38923,Stollen hagerbach
,Lucerne,47.04115,8.32138,Eiszentrum luzern
,Thun,46.75,7.616667,Bruggli bar
,Wallisellen,47.416667,8.583333,Musikfesttage
,Corban,47.345001,7.47512,Fete folklorique
,Promasens,46.60117,6.82267,Promasens
,Wynigen,47.106072,7.66782,Uhlmannshaus
,Sargans,47.05,9.433333,Festival im bergwerk
,Affoltern am albis,47.27111,8.44546,Break
,Frick,47.5,8.016667,Fricktahler bluesfestival
,Chur,46.85,9.5,Freak time show
,Lenzburg,47.383333,8.183333,Metal inferno festival
,Zürich,47.366667,8.55,Instrumental set
,St gallen,47.426392,9.37371,Ruempeltum
,La croix-sur-lutry,46.516109,6.70255,Chapelle st maud
,Uster,47.34951,8.71519,Pretty boy floyd
,Uster,47.34951,8.71519,Britny fox in uster switzerland
,Schaffhausen,47.7,8.633333,Kik
,Zürich,47.366667,8.55,Lee cooper showcase
,Lausanne,46.533333,6.666667,The warehouse
,Zürich,47.366667,8.55,Tim sweeney
,St gallen,47.426392,9.37371,"Foyer tonhalle,tonhalle olma konzerte 2008"
,Baden,47.474953,8.306403,Herbert
,Payerne,46.8219,6.94009,Cilice & enigmatic
,Lausanne,46.533333,6.666667,Casino de mentbenon
,Zürich,47.366667,8.55,Free jazz fest
,Zürich,47.372532,8.53222,Jazznojazz festival
,Amriswil,47.545047,9.299568,Ulsrum
,Sargans,47.05023,9.436095,Eine nacht im bergwerk festival 2009
,Flumserberg portels,47.082319,9.336902,Bergwerk 4
,Basel,47.54874,7.58768,Timid tiger
,Zürich,47.366667,8.55,Qclub
,Geneva,46.2,6.166667,Gaither vocal band event
,Zürich,47.366667,8.55,Moods zurich switzerland rb group
,Bern,46.916667,7.466667,B flatbern switzerland rb group
,Etoy,46.484951,6.4193,Priv
,Zürich,47.37706,8.53955,Ziegel oh lac/rote fabrik
,Laufen,47.416667,7.5,Laufen kulturzentrum alts schlachthuus
,Laufen,47.416667,7.5,Concert hall
,Jaun,46.6,7.283333,Wild west saloon
,Yverdon-les-bains,46.783333,6.65,Echandole
,La chaux-de-fonds,47.113255,6.845754,Bikini
,Bulach,47.517681,8.541,Ugbuelach
,Stafa,47.233333,8.716667,Tango ball in rossli
,Münchenstein,47.532585,7.60893,Kunstfreilager
,Basel,47.566667,7.6,Avo sessions
,Lucerne,47.049545,8.304375,Luzern	schuur
,Zürich,47.366667,8.55,Tangopunkt 4
,Winterthur,47.5,8.75,Theaterhaus gessnerallee
,Dietikon,47.416667,8.4,Sound dock 14
,Geneva,46.208358,6.142701,Brain damage festival
,Lugano,46.002975,8.951305,Centro giovanile
,Geneva,46.2,6.166667,Dubquake!
,Lavey,46.216667,7.033333,Rockanmusicfestival
,Bulach,47.529251,8.54523,Solidfestival
,Kappel,47.325637,7.840296,Sportzenter kappel
,Chur,46.85,9.5,Palazzo club
,Vers-chez-les-blanc,46.55459,6.694775,Chief
,Geneva,46.208358,6.142701, beauchamp
,Affoltern am albis,47.277222,8.45328,Break event hall
,Basel,47.54874,7.58768,Sonic 15
,Frauenfeld,47.55549,8.89723,Generations jazzfestival
,Thalwil,47.283333,8.566667,Jazz club thalwil
,Biel-benken,47.505211,7.52535,The bloody alboz
,Bulach,47.517681,8.541,Live act
,Biberist,47.181383,7.556994,Afterhours
,Zürich,47.37706,8.53955,Need a show in switzerland
,Sion,46.228088,7.35885,Residence petittheatre
,Wettingen,47.466667,8.316667,Sportzentrum tagerhard
,Lausanne,46.518799,6.63232,Archers and arrows
,La louvière,46.21627,6.26717,Taverne du theatre
,Torgon,46.31786,6.881,Voodoo motel fiesta corrupta
,Sion,46.228088,7.35885,Concert petittheatre
,Geneva,46.20245,6.14456,Fnac rive  geneve
,Lausanne,46.533333,6.666667,Vo club
,Geneva,46.208351,6.1427,Festival les creatives
,Sierre,46.293598,7.53382,Fun and floor
,Bern,46.948033,7.448933,Capitol 2
,Berne,46.961262,7.42493,Exit  apers
,Reichenbach,46.62455,7.68999,Kernspalt
,Zürich,47.37706,8.53955,Pappiersaal
,Frenkendorf,47.5,7.716667,Im wilde maa
,Pfäffikon,47.20137,8.77813,Club rock town
,Basel,47.451221,7.82273,Big up
,Bellinzona,46.190071,9.022611,Duo  ivano  torre  percussionihilaria kramer tromba
,Lausanne,46.519595,6.632335,Support of goldfrapp
,Bern,46.948033,7.448933,Capitol 1
,Zürich,47.37706,8.53955,Langstrasse 93
,Basel,47.54874,7.58768,Rest union
,Zürich,47.366667,8.55,Abart club w/ you me at six
,Zürich,47.366667,8.55,European tour: abart club
,Les grattes,46.984544,6.814281,Le comix
,Geneva,46.208351,6.1427,Platinum club
,Zürich,47.37706,8.53955,Pagan festival
,Zürich,47.369091,8.53801,Neuer club in zurich
,Giubiasco,46.166667,9.0,Mercato coperto
,Geneva,46.208351,6.1427,Bains de paquis
,Uetendorf,46.766667,7.566667,Tus
,Berne,46.948432,7.440461,Elektrostubete
,Zürich,47.366667,8.55,Xcess
,Pfäffikon,47.3648,8.7882,Rock town  temple of music
,Schaffhausen,47.695303,8.631591,Club chaeller
,Zofingen,47.288621,7.94631,Ox kultur im ochsen
,Zürich,47.37706,8.53955,Harmonic 313 set switzerland zurich zukunft
,Luzern,47.052258,8.296776,Roecke rocken
,Porrentruy,47.417007,7.078217,Porrentruy festival
,Lamone,46.045361,8.93151,Pascia swiss fashion club
,Termine,45.999329,8.79208,Brutal knights  gun outfit
,Zürich,47.366667,8.55,Shutzenhaus
,Warth-weiningen,47.583961,8.87356,Duo beatrice graf  drumshilaria kramer  trumpet
,Vevey,46.462928,6.843097,Cafe le veme
,Berne,46.948021,7.44821,Roessli bar in reitschule
,Bern,46.947566,7.45371,Roessli reitschule
,Willisau stadt,47.12014,7.98569,Festhalle willisau
,Versoix,46.281052,6.16666,"Artistpub  avec ""capibara"""
,Biel bienne,47.14381,7.24868,Da krew laboratoire
,Zürich,47.358788,8.522619,Arena cinecenter sihlcity ag
,Canton of schwyz,47.054062,8.69675,Eventdome
,Frick,47.5,8.016667,Fricktaler blues festival grounds
,Basel,47.548807,7.58782,Secret society
,Zürich,47.37706,8.53955,Stereo
,Vico morcote,45.93061,8.92182,Club sedel
,Lausanne,46.528702,6.61922,Luff festival
,Wallenried,46.86898,7.11804,Amaf center
,Conthey,46.224319,7.29828,Roxy club
,Sumiswald,47.033333,7.733333,Chaschauer
,Zürich,47.37706,8.53955,Schalltherapie 4
,Lucerne,47.049545,8.304375,New way festival
,Morat,46.929284,7.119144,Murten hotel
,Berne,46.961262,7.42493,Exit
,Zürich,47.450111,8.55983,Kadikoy halk egitim merkez
,Zürich,47.37706,8.53955,Viaducq
,First,47.438019,8.736,In studio
,Basel,47.558874,7.602146,Avo session
,Pfäffikon,47.20137,8.77813,Skyclad  & abinchova
,Luzern,47.083333,8.266667,Mullbau
,Biel-benken,47.505211,7.52535,Drahtwerke
,St. gallen,47.409,9.33405,Cultbar
,Alle,47.424541,7.12731,Tour 2010
,Bern,46.916667,7.466667,Bejazz/vidmarhallen
,Romanshorn,47.565708,9.37797,Papyrus bar
,Berne,46.948429,7.44046,National theatre
,Le locle,47.056475,6.746745,Salon expo neuchatel
,Solothurn,47.208,7.53077,The eleven
,Basel,47.451221,7.82273,12 schiffe
,Zürich,47.37706,8.53955,Jazznova club
,Zürich,47.366667,8.55,Jazz nova
,Porrentruy,47.416667,7.083333,Les hospitalieres
,Geneva,46.208358,6.142701,Novery castle
,Berne,46.935593,7.388823,Umd
,Altdorf,46.883333,8.65,Rhabarberbar
,Pratteln,47.527292,7.694064,"Z7, kraftwerkstrasse 7"
,Luzern,47.007858,8.40525,Ronmuhle
,St. gallen,47.422501,9.37418,Grabenalle
,St. gallen,47.422501,9.37418,Electro swing
,Rueyres,46.69791,6.69304,El empujon del diablo
,Rüthi,47.29374,9.537765,Grutli
,Zürich,47.376343,8.533146,Hafenkneipe w/sondre lerche
,Lausanne,46.533333,6.666667,Les docks (1ere partie de lilly wood & the prick)
,Zürich,47.366667,8.55,Abart w/a skylit drive
,Bulle,46.616667,7.066667,Ebullition w/icarus line
,Zug,47.166667,8.516667,"Industrie 45 w/ we butter the bread with butter, lotrify"
,Schaffhausen,47.7,8.633333,Schaeferei
,Ginebra,46.198392,6.142296,Milk klub
,Basel,47.566667,7.6,Agora bar
,Zürich,47.366667,8.55,Bloc
,Uster,47.348157,8.715695,Festival usterkreativ
,St. gallen,47.423555,9.378015,Bruhlhof
,Vevey,46.4589,6.84693,Les foufounes electrik avec simone elle est bonne
,Biel,47.1405,7.24384,Knock out
,Balsthal,47.316667,7.683333,"""gefallt mir"" party"
,Zürich,47.366667,8.55,Kvfascht
,Olten,47.35,7.916667,Alchemy label party
,Affoltern a. albis,47.369024,8.538033,Break bar eventhalle
,Zürich,47.366667,8.55,Gaga fairy canceled
,Cazis,46.716667,9.433333,Project fusion 7
,Cazis,46.716667,9.433333,Project fusion 7 > delayed
,Roches,47.302299,7.37737,Weisser wind
,Bern,46.949427,7.447203,Stadttheater 1
,Basel,47.566667,7.6,Sommercasino w/mute
,Lugano,46.0,8.966667,Best of tour
,Lugano,46.0,8.966667,Best of tour paolo meneguzzi
,Zürich,47.381791,8.535325,Stucky solo
,Zürich,47.366667,8.55,Dynamo w/bless the fall
,Zürich,47.37706,8.53955,Fiasko
,Schaffhausen,47.69755,8.635026,Taptab musicclub
,Pratteln,47.516667,7.683333,Heidenfest  z7
,Nyon,46.388182,6.234062,Bubblesbangs
,Nyon,46.3834,6.23609,Rive
,Pully,46.516667,6.65,Theatre octogone
,Chénens,46.74176,7.00249,Auberge du chene
,Neuchatel,47.0,6.966667,Case chocs
,Balsthal,47.316667,7.683333,Nocturnum happy psyday
,Zürich,47.384113,8.538428,Dynamo w/ broilers
,Uster,47.333333,8.7,Rock city w/ vains of jenna
,Aarau,47.393352,8.062073,Rolling rock
,Geneva,46.2,6.166667,Maison de quartier de plainpalais
,Meyrin,46.216667,6.066667,Undetown
,Balsthal,47.316667,7.683333,Pascal tokar cd release party
,Zürich,47.366667,8.55,Vegan kitchen and bakery
,Pratteln,47.52114,7.691671,Tanzwut
,Olten,47.351501,7.908565,"Coq dor w/ awaken demons, clawerfield, make me a donut"
,Schänis (sg),47.160203,9.04476,Linthbiitschclub
,Bulach,47.516667,8.533333,Circus maximus
,Dietikon,47.416667,8.4,Magic wood 3
,Winterthur,47.5,8.75,"Snef helferparty, lynkish & morix dj set"
,Winterthur,47.5,8.75,Gaswerk  temporal sluts
,Bellinzona,46.2,9.016667,Trance in dance
,Elgg,47.5,8.866667,"Ad gaudium, lynkish dj set"
,Basel,47.540376,7.617704,St jakobshalle w/ alice cooper
,Aarau,47.383333,8.05,Das zelt schachen
,Basel,47.566667,7.6,Villa rosenau w/ billy the kid
,Prattlen,47.5167,7.69528,Music galery bar
,Bern,46.916667,7.466667,Bee flat im progr
,Langenthal,47.213973,7.784733,Tappas
,Sempach stadt/lu,47.135726,8.19171,Bierhaus pub & bar
,Basel,47.566667,7.6,Goldness fass
,Montreux,46.433333,6.916667,Pink martini
,Sion,46.229352,7.362049,Le totem
,Moutier,47.283333,7.366667,Societhalle  festivernal
,Bern,46.916667,7.466667,Gasskessel
,Balsthal,47.316667,7.683333,Friday night groove
,Winterthur,47.5,8.75,Disco bolero
,Villmergen,47.35,8.25,Singsaal schulhaus dorf
,Frick,47.508029,8.019873,Blues festival frick
,Avo session,47.558897,7.602035,Heidi as a band member of stephan eicher
,Buchs,47.166667,9.466667,Raashan ahmad
,San nazzaro,46.13256,8.80339,S nazario  con the red wine serenaders
,Sion,46.233333,7.35,Totem[cancelled]
,Moutier,47.283333,7.366667,Festivernal
,Moutier,47.276722,7.370851,Festivernal moutier
,Balstal,47.316667,7.683333,Dj christopher s
,Horgen,47.266667,8.583333,Horgen!
,Aarburg,47.316667,7.9,30plus house moonwalker club
,Zürich,47.384113,8.538428,True as steel festival dynamo
,Zofingen,47.283333,7.933333,Zoga
,Basel,47.575939,7.5979,Kulturpavillon
,Zizers,46.933333,9.566667,P o l a r m o n y (act 2)
,Lausanne,46.533333,6.666667,D club (supporting anna calvi)
,Bern,46.916667,7.466667,Ono bar
,Romont,46.7,6.916667,Le xveme
,Zürich,47.366667,8.55,Mascotte w/ hardfi
,Pratteln,47.516667,7.683333,27
